AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_1,Quat_2,Quat_3,Quat_4
26.6846,65120.2319,-7.58722,5.54497,-0.35913,-0.31521,-1.89857,3.62915,6.78,-20.4,10.56,53.558525,46.724091,144.89093,0.076847910638342,-0.21277203,0.50112921,0.83527958
26.7106,65120.2519,-6.7301,4.5849,0.72305,-0.69822,-2.13803,4.20092,6.36,-21.0,10.02,55.532932,42.013519,148.743744,0.06169966980759771,-0.18831336,0.50427949,0.84049594
26.7303,65120.2729,-6.29436,3.2609,1.27132,-0.9615,-1.97981,5.04819,5.88,-21.36,9.84,57.294136,35.674709,154.324219,0.042440114832962714,-0.16069803,0.50468951,0.84715021
26.7468,65120.2939,-3.79242,2.29125,0.89064,-1.30481,-1.9792,5.92784,5.16,-22.08,9.66,58.902992,26.923376,162.78804,0.013549899960356656,-0.12887532,0.50312746,0.85444152
26.7675,65120.3139,-0.26336,1.55384,1.9393,-1.39216,-2.46545,6.40248,3.06,-22.38,9.24,59.58213,15.630923,173.946945,0.022067762332107665,0.09185863,-0.49776778,-0.86214978
26.7872,65120.3339,2.03986,0.67038,2.29604,-1.18691,-2.9743,6.93943,1.08,-23.04,8.88,59.070034,-0.195129,-171.281357,0.06529561143010024,0.03599277,-0.49164113,-0.86760014
26.8074,65120.3549,7.35259,1.2809,2.00634,-1.56137,-2.92849,6.86857,-1.5,-23.22,8.28,56.350136,-16.688328,-156.243317,0.1124706285134004,-0.02902494,-0.48349643,-0.86760539
26.8287,65120.3748,9.74919,1.61848,4.29759,-2.14841,-1.99692,6.12331,-4.32,-22.74,7.74,51.55521,-28.591181,-145.589096,0.1555386809796454,-0.087749,-0.4683266,-0.86531961
26.8501,65120.3949,11.25275,2.74376,7.46751,-2.47767,-0.91508,5.14593,-6.54,-22.86,6.9,44.782276,-36.445404,-138.45343,0.20010782236514915,-0.14200993,-0.44084907,-0.86338991
26.8733,65120.4149,10.56082,4.16591,10.43154,-2.05739,-0.40195,4.07325,-9.06,-21.9,6.12,38.276005,-40.223957,-134.676941,0.23776876893168067,-0.18116035,-0.40924716,-0.86206943
26.8899,65120.4349,8.93995,3.85706,9.97664,-1.1472,-0.20525,3.08059,-11.58,-21.0,4.68,33.137985,-42.17535,-132.325928,0.2675639195311023,-0.20791005,-0.38274488,-0.85947037
26.9168,65120.4549,6.19859,1.89621,7.82665,-0.38301,-0.39706,2.59801,-13.5,-19.98,3.24,29.443325,-43.542229,-130.394714,0.29122324640396063,-0.22663474,-0.36471125,-0.85487509
26.9299,65120.4759,6.09085,1.70467,6.34224,-0.22419,-0.36408,2.46728,-15.54,-18.42,2.34,26.518709,-45.029396,-128.367676,0.3125076928686109,-0.24324465,-0.35304227,-0.84766275
26.9625,65120.4959,7.77637,1.69749,7.35259,-0.2865,-0.10996,2.35489,-16.98,-17.22,1.92,23.850523,-46.153992,-126.543556,0.3324985554987924,-0.25703102,-0.34227449,-0.84037369
26.9681,65120.5159,11.49696,3.881,8.44435,0.09224,-0.26389,1.96027,-18.06,-15.78,2.04,21.492287,-46.990612,-124.841698,0.3512543198282305,-0.26800826,-0.3329075,-0.83304536
26.9918,65120.5359,13.72356,5.71257,8.33182,0.70555,-0.63286,1.1472,-19.38,-15.0,2.04,20.042023,-48.093559,-123.129547,0.3658547270097457,-0.27718928,-0.33080506,-0.82455105
27.009,65120.5558,14.04439,6.80911,7.44597,1.08367,-0.66462,0.11118,-20.1,-14.34,2.1,19.86681,-49.469017,-121.63073,0.3732344083720571,-0.28342158,-0.33775839,-0.81626439
27.0275,65120.5758,12.23437,6.28717,6.22492,1.01159,-0.28405,-0.4777,-20.58,-13.8,1.86,20.703524,-50.56916,-120.601959,0.3740203717866799,-0.28447208,-0.34930015,-0.81066257
27.0515,65120.5959,12.17691,6.59363,5.3271,0.68722,0.09591,-0.79901,-20.64,-13.98,2.4,21.888275,-51.065239,-120.045212,0.37177808163896453,-0.28097609,-0.35984167,-0.80829912
27.0703,65120.6169,13.43147,7.91762,5.26964,0.38546,0.35064,-1.27488,-20.58,-13.5,2.82,23.177759,-50.791595,-120.127022,0.36696602246905174,-0.273509,-0.36692235,-0.80987453
27.1025,65120.6379,13.57273,8.20972,6.61278,0.53512,-0.26084,-1.95599,-20.22,-13.5,3.24,24.808285,-50.136768,-120.844193,0.35752032952073487,-0.26384181,-0.37347513,-0.81429911
27.1114,65120.6579,13.544,8.49463,8.28633,1.19058,-1.04519,-2.64199,-19.98,-13.8,3.6,27.145267,-50.206005,-121.763313,0.34136821194479666,-0.25686717,-0.38633335,-0.81745553
27.1303,65120.6779,13.15374,7.9703,7.3071,1.72936,-1.20279,-3.35732,-19.38,-13.8,3.6,30.616673,-51.02124,-122.544083,0.3186901670638462,-0.24974039,-0.40860623,-0.81798977
27.148,65120.6979,10.3645,6.55293,4.93924,1.64384,-0.55283,-3.60044,-18.48,-14.46,4.02,34.969711,-51.716324,-123.400108,0.29152969163796716,-0.23809333,-0.43527302,-0.81783825
27.168,65120.7179,9.18416,6.34224,2.3104,0.76969,0.4215,-3.29379,-17.04,-15.78,4.8,39.038555,-51.372551,-124.510727,0.26724387630480256,-0.22138983,-0.45667332,-0.81915611
27.1978,65120.7379,9.29669,6.50983,3.99113,0.15944,0.5736,-3.41107,-15.78,-16.62,5.52,41.89785,-49.962227,-126.273438,0.2478157485538929,-0.20539975,-0.46733055,-0.82340783
27.2127,65120.7579,7.98466,5.91607,5.9855,0.4215,0.53451,-3.71711,-14.34,-17.88,6.36,44.45599,-47.705082,-128.99501,0.22644259311214993,-0.18889709,-0.47344157,-0.82999682
27.2319,65120.7799,5.81073,4.81474,5.4109,1.02992,0.53451,-3.79897,-12.72,-19.2,6.9,47.529526,-45.0653,-132.115952,0.20191027924831087,-0.16948856,-0.4825173,-0.83527416
27.2559,65120.7999,3.5937,5.86579,4.02226,1.23334,0.1912,-3.51919,-11.52,-20.04,7.32,50.942181,-42.439106,-135.062683,0.17779853725068814,-0.14874336,-0.49534681,-0.8371945
27.2729,65120.8199,4.4173,7.00783,4.79559,1.46485,-0.44532,-3.31333,-9.9,-21.18,7.86,53.975163,-40.449902,-137.710556,0.1553054172662759,-0.13371702,-0.5082733,-0.83645576
27.2913,65120.8398,7.42921,6.39252,5.35344,2.16368,-1.46363,-3.81363,-8.64,-21.66,8.46,57.064232,-39.406418,-140.139236,0.1305501300184763,-0.12517294,-0.52372128,-0.83246887
27.3111,65120.8609,3.71341,3.77805,4.61123,2.97675,-2.47278,-4.22169,-6.84,-21.72,9.54,61.26054,-39.055973,-143.139786,0.09481542420031429,-0.12106488,-0.54649299,-0.8232246
27.3343,65120.8809,-1.52032,2.81558,3.04782,3.38664,-3.03417,-3.86433,-4.68,-21.3,10.62,65.932785,-39.186596,-146.322144,0.05431533065610468,-0.12078219,-0.57216001,-0.80937904
27.3665,65120.9009,-7.21852,2.46603,-0.73741,3.22231,-3.14718,-2.43613,-2.28,-20.46,11.94,71.374237,-40.382317,-148.652237,0.012077494102188457,-0.12199832,-0.60288656,-0.78835166
27.3768,65120.9209,-10.67335,4.43646,-3.99353,2.5467,-3.43673,-0.83872,0.3,-19.5,13.5,75.666565,-46.158405,-146.466156,0.020612511811689774,0.13365981,0.62959915,0.76505888
27.405,65120.9409,-8.60237,4.42927,-4.3766,1.7709,-3.8008,0.551,2.64,-18.48,14.64,79.779488,-53.125404,-143.140747,0.05510710520162704,0.14416884,0.65267015,0.74175483
27.4154,65120.9619,-5.9065,5.95677,-1.39821,1.76235,-4.53995,1.86742,4.38,-17.46,15.9,81.879456,-68.688789,-132.222412,0.08543134362053181,0.17056607,0.66726196,0.71997929
27.4421,65120.9819,-1.9393,6.03099,-0.86191,1.59619,-3.7611,2.5412,5.88,-16.44,16.8,81.778885,-90.941505,-114.941002,0.10837262243202318,0.20752947,0.67683554,0.69791156
27.4535,65121.0019,-1.18274,5.18584,-1.58736,0.91019,-2.04823,2.9798,6.54,-15.84,17.16,80.118889,-106.177795,-103.537857,0.11976168194628087,0.24152485,0.68232828,0.67952263
27.4746,65121.0219,-1.69749,3.7565,-2.23618,0.31704,-0.87415,3.53874,6.66,-15.42,17.64,77.52314,-110.484306,-101.32235,0.11601611017834083,0.26920325,0.68215269,0.66987878
27.4946,65121.0419,-1.98479,2.71502,-1.83396,-0.07819,-0.39706,4.28461,6.54,-15.72,17.76,73.739502,-107.658516,-105.134712,0.09762149440065968,0.29757681,0.67373353,0.66932893
27.5217,65121.0619,-2.52588,0.33519,-0.79248,-0.08125,-0.38423,5.23145,5.58,-15.96,17.7,68.856873,-103.722328,-109.768494,0.0707247050239066,0.3298209,0.65878683,0.67247015
27.5348,65121.0819,-0.4549,-2.19069,2.38941,0.17471,0.58826,6.39698,4.56,-16.44,17.34,62.684792,-100.797012,-113.198845,0.034884769709991485,0.36685318,0.63906199,0.67513078
27.5628,65121.1019,1.1157,-3.60806,9.07402,0.75931,1.31764,7.51731,3.36,-16.92,17.1,55.112068,-98.433533,-115.220863,0.014413483614003136,-0.40498453,-0.61476082,-0.67664534
27.5733,65121.1219,11.10431,-1.67834,2.92811,1.25594,1.5742,7.64009,0.84,-16.68,16.56,46.317871,-96.668678,-115.540298,0.07744208185757381,-0.44157276,-0.58746552,-0.67372137
27.5936,65121.1419,12.0141,-0.39265,1.84114,1.83382,2.07755,7.14957,-2.04,-16.8,16.74,36.681484,-94.397873,-115.313156,0.14998016048060703,-0.47401416,-0.55322587,-0.66839933
27.6156,65121.1619,11.65497,0.45011,-1.02232,1.74219,1.67683,6.48311,-5.04,-15.9,16.92,27.405184,-92.397293,-113.938332,0.2232154823151523,-0.49849853,-0.51967907,-0.65696859
27.6358,65121.1819,10.8194,-1.26893,0.56982,1.77212,0.83017,5.95655,-8.52,-14.34,16.92,19.159857,-91.052979,-112.303902,0.2861470105913189,-0.51943016,-0.48874506,-0.63987535
27.6558,65121.2029,10.93192,-5.22654,2.60968,2.28586,0.49358,5.98037,-10.92,-12.36,16.92,11.093945,-90.365845,-110.268089,0.34478463734013526,-0.54035103,-0.45951459,-0.61480945
27.6807,65121.2229,13.01249,-4.97994,3.31118,2.98774,0.34819,6.04146,-13.26,-9.6,16.62,3.393134,-89.706184,-107.610909,0.401601275025636,-0.55653799,-0.43325043,-0.58418828
27.6968,65121.2429,15.15051,-6.06691,3.75171,3.82341,-0.07697,5.55093,-15.24,-6.66,16.68,-3.924941,-88.9487,-104.016365,0.4578837685898144,-0.56685162,-0.41173652,-0.54726112
27.7145,65121.2629,16.77138,-6.7708,1.84832,4.85577,-0.43677,5.09645,-16.26,-3.3,16.02,-10.407827,-88.197433,-99.220978,0.5114982677080371,-0.57005662,-0.39945772,-0.50382388
27.7342,65121.2829,17.49443,-6.98628,-1.23301,5.06224,-0.30299,4.56805,-17.1,0.24,16.02,-15.862882,-87.383339,-93.222061,0.5612269427408262,-0.56573051,-0.39748144,-0.45495254
27.7551,65121.3029,20.11848,-3.75171,-4.05817,3.72811,1.1075,3.91687,-16.8,3.9,15.54,-20.613333,-85.421043,-87.220642,0.6071452199682833,-0.55549228,-0.39251432,-0.41077429
27.7919,65121.3239,22.74492,-1.20428,-3.4285,2.20278,1.62551,2.47645,-16.5,7.62,14.52,-24.508974,-81.997124,-82.576408,0.6460613355641353,-0.54339212,-0.37601307,-0.38202608
27.8021,65121.3449,22.1727,-2.32956,0.73502,1.76296,1.49784,1.12582,-15.96,10.62,14.22,-26.612574,-78.737976,-79.491364,0.6717973575613787,-0.53148675,-0.36085868,-0.36876979
27.8186,65121.3659,21.24136,-3.67989,1.37906,1.74402,1.7483,0.15272,-15.24,13.02,13.32,-27.193527,-75.848892,-77.000809,0.6899815193376279,-0.51701897,-0.35208347,-0.36421713
27.8407,65121.3859,21.5526,-3.33033,1.43413,1.5687,1.59008,-1.09406,-15.24,14.34,12.18,-26.518463,-72.765999,-74.695366,0.7054792303681688,-0.49704981,-0.3469719,-0.3672207
27.8586,65121.4058,19.41458,-5.09486,2.92811,1.59741,1.49967,-2.18262,-14.52,15.0,11.22,-24.459118,-70.417557,-73.257675,0.7136892813927542,-0.47508126,-0.34893495,-0.37840429
27.8815,65121.4269,17.64287,-6.17225,2.64559,1.73852,1.3604,-2.75256,-14.88,15.06,10.8,-21.30109,-68.369667,-72.228477,0.7179639664095039,-0.44896516,-0.35596776,-0.39527836
27.8983,65121.4468,17.61414,-5.18345,1.50116,1.75441,1.16248,-3.34388,-15.3,14.82,9.96,-17.31295,-66.570076,-71.388588,0.7193706491291716,-0.41874081,-0.36721945,-0.41510466
27.9373,65121.4669,17.16164,-4.25689,1.58496,1.6249,0.86071,-3.99628,-17.28,13.56,9.18,-12.845364,-65.265053,-71.021523,0.7162482870302224,-0.38794303,-0.38147795,-0.43699333
27.9406,65121.4768,16.92701,-2.96881,2.07577,1.65117,0.43555,-4.70366,-17.28,13.56,9.18,-7.566445,-64.596214,-71.026985,0.707020019380564,-0.35510778,-0.40158272,-0.46125099
27.9429,65121.4868,16.87912,-2.9329,2.05901,1.65606,0.41233,-4.74948,-17.28,13.56,9.18,-7.566445,-64.596214,-71.026985,0.707020019380564,-0.35510778,-0.40158272,-0.46125099
27.9583,65121.5069,14.99249,-3.63919,2.11408,1.62429,0.32803,-5.31514,-18.3,12.42,8.34,-1.661362,-64.232712,-71.519958,0.691724751644084,-0.32061729,-0.42419031,-0.4886553
27.9779,65121.5269,11.81778,-4.37181,1.31202,1.39644,0.65424,-5.55215,-19.68,10.98,7.98,4.678015,-63.756485,-72.34903,0.6721783703103023,-0.28348345,-0.44640794,-0.51820201
27.9985,65121.5469,10.95587,-3.36625,0.9481,1.12705,0.68295,-5.73114,-21.06,9.42,7.62,11.080057,-62.757324,-73.64679,0.6500908907434296,-0.24464178,-0.46425927,-0.54954123
28.0209,65121.5669,10.83376,-1.63045,1.37427,1.19241,0.37874,-6.07933,-21.72,7.5,7.62,16.591566,-62.291325,-75.228027,0.6253166487554082,-0.21455574,-0.48078847,-0.57600987
28.0446,65121.5869,10.49618,-0.9912,0.54348,1.36651,-0.10996,-6.53992,-22.38,5.52,7.74,22.193859,-62.217327,-76.854332,0.5963916713033843,-0.18601556,-0.49960563,-0.60009116
28.0634,65121.6079,9.39245,-2.04944,-0.3711,1.15576,-0.20831,-6.96447,-22.8,3.0,7.92,28.162262,-62.451035,-78.612137,0.5619009173074996,-0.15754101,-0.52086908,-0.62301171
28.0793,65121.6279,7.51061,-2.5594,-1.71185,0.55283,0.49175,-7.05549,-22.5,0.42,8.28,34.433662,-62.132744,-81.016335,0.5228668436925981,-0.12740555,-0.53944993,-0.64758927
28.1001,65121.6489,5.52103,-2.0638,-3.15077,-0.31582,1.33535,-7.16484,-21.54,-2.82,8.22,40.157673,-60.183182,-84.46785,0.48598260475351446,-0.09659407,-0.54832512,-0.6736691
28.1206,65121.6689,3.64876,-1.57538,-4.37421,-1.1246,1.88574,-7.22165,-20.4,-6.18,8.4,44.912411,-56.601841,-89.09819,0.4528440302047183,-0.06769463,-0.54818368,-0.69988883
28.1413,65121.6889,2.28407,-1.97522,-5.26246,-1.80205,1.60169,-7.14407,-19.08,-9.24,8.34,48.928749,-51.60973,-95.163727,0.41966610424611545,-0.04102178,-0.54250789,-0.72655541
28.161,65121.7089,1.72622,-2.25534,-3.74453,-2.25959,0.53145,-6.96692,-17.76,-12.36,7.8,51.981968,-46.197628,-102.422989,0.3839376837286315,-0.02235125,-0.5351097,-0.75216347
28.1873,65121.7298,0.67756,-1.44131,-2.96642,-2.57296,-0.09713,-6.58085,-16.02,-15.72,7.08,54.950668,-37.124359,-114.058121,0.33449913549817545,0.00107786,-0.52062809,-0.78552884
28.2045,65121.7499,0.91219,-1.10133,-3.87142,-3.40985,-0.12339,-6.24854,-13.74,-18.36,5.64,56.179131,-25.595829,-128.126648,0.2824798572369008,0.02508541,-0.49838012,-0.81926376
28.2264,65121.7698,0.14126,-1.51314,-4.68066,-4.66762,0.37507,-5.97976,-10.92,-20.52,4.26,54.553524,-13.798472,-142.339844,0.23269005495489453,0.04579543,-0.46508068,-0.85291153
28.2415,65121.7899,-1.04627,-3.83312,-4.13479,-6.02191,0.51679,-5.65295,-7.92,-22.08,2.16,49.902393,-3.518172,-154.597641,0.18661905563904663,0.0655551,-0.41744894,-0.88691163
28.2623,65121.8109,-3.23457,-6.17943,-0.51715,-6.96447,0.01161,-5.25161,-4.92,-22.68,-0.06,42.235851,3.974355,-164.165466,0.1407889330745381,0.08163612,-0.35218415,-0.92167258
28.2894,65121.8309,-4.68306,-7.60877,4.26168,-7.02067,-1.35795,-4.49475,-2.34,-22.86,-2.82,33.60284,7.563583,-170.475784,0.09830118732498118,0.08686808,-0.28218853,-0.95034754
28.3086,65121.8509,-5.37259,-9.59357,7.85298,-6.63827,-3.45689,-3.55829,0.36,-22.44,-6.6,21.894789,8.817725,-175.300812,0.05471762246273906,0.08317341,-0.18609229,-0.97747523
28.3307,65121.8719,-4.18506,-10.75954,14.87039,-5.70059,-5.54971,-2.08183,2.1,-21.0,-10.14,11.228829,5.600309,-178.529282,0.017537120733587312,0.04986821,-0.09708445,-0.99387133
28.3528,65121.8929,-0.45011,-9.24162,18.52633,-4.47276,-6.58024,-1.09039,2.82,-19.02,-14.04,2.83051,-0.643155,179.437637,0.005039630490693185,0.00573198,0.02467013,0.99966651
28.3656,65121.9129,3.26809,-7.86495,22.72576,-3.40741,-6.48006,-0.50519,2.64,-16.44,-17.16,-1.892066,-8.275171,177.849991,0.01751572871328019,0.07182025,-0.01781818,0.99710459
28.3876,65121.9329,4.75967,-6.33266,26.68098,-2.73118,-4.81851,-0.31643,0.72,-13.68,-19.44,-5.434268,-15.510877,176.440903,0.02433990567675598,0.13326959,-0.05113476,0.98946047
28.4056,65121.9529,3.4668,-6.01184,28.08638,-1.86436,-1.88635,-0.33842,-1.32,-11.58,-21.12,-8.096803,-20.400394,174.996399,0.03036215742446133,0.17344487,-0.07712785,0.98134923
28.429,65121.9729,1.32399,-6.50983,28.34974,-0.58215,-0.40134,-0.06231,-3.36,-9.72,-22.08,-9.716681,-22.274015,173.797531,0.036556669920869596,0.18768433,-0.09338809,0.97709614
28.447,65121.9929,0.94332,-5.98072,25.27559,1.32802,0.26267,0.26145,-4.86,-8.52,-22.56,-9.902488,-22.496223,173.581039,0.037896025224816735,0.18928604,-0.09539729,0.97654188
28.4666,65122.0129,1.37667,-4.90811,19.32839,2.55891,0.17043,0.53695,-5.7,-7.98,-22.8,-8.244714,-22.065157,174.557648,0.032734209813340395,0.187307,-0.07954025,0.97852844
28.4875,65122.0329,3.67749,-2.86586,15.51682,2.80937,0.15821,0.45265,-6.18,-8.1,-22.5,-5.659892,-21.644989,176.171829,0.023501273745611954,0.18581361,-0.05473051,0.98077804
28.5079,65122.0529,4.4197,-2.26731,13.92707,2.7996,-0.12889,0.04154,-6.18,-8.88,-21.9,-2.830685,-21.377258,177.637161,0.015668639112797846,0.18487515,-0.02808909,0.98223555
28.5283,65122.0739,3.37104,-1.76692,15.55273,3.20338,-1.1075,-0.48258,-6.0,-9.72,-21.78,0.391974,-21.812044,178.683243,0.011921108822583203,0.18922362,0.00118461,0.98186094
28.5696,65122.0949,1.52271,-2.40617,15.63174,4.0763,-2.17163,-0.65607,-6.24,-11.22,-21.24,4.507433,-23.502628,179.508942,0.01219692758087104,0.20366979,0.03762798,0.97824025
28.5795,65122.1149,0.97683,-2.55222,16.65646,4.79712,-1.90162,-0.64324,-6.24,-12.42,-19.86,9.233314,-26.219252,-179.341019,0.012670727844821036,0.22562449,0.07968981,0.97086692
28.5885,65122.1359,2.80122,-3.31358,13.40035,5.47396,-1.07879,-0.41172,-6.24,-13.86,-18.78,14.88732,-28.751165,-177.408157,0.010422017841662913,0.24328358,0.13103049,0.96100754
28.6076,65122.1559,2.82037,-1.40779,10.06283,5.69449,-0.99082,-0.26817,-6.6,-15.84,-16.38,20.629925,-30.770319,-174.810349,0.004512035440178879,0.25293499,0.18428241,0.94975972
28.6278,65122.1759,3.7182,-0.08619,10.73081,5.68899,-1.78373,-0.59682,-6.42,-17.64,-14.4,25.065434,-32.540043,-172.092712,0.003952104117811412,-0.2584753,-0.22666788,-0.93904024
28.6503,65122.1959,2.59292,-1.54426,12.79461,6.31879,-1.65422,-0.75075,-5.88,-19.86,-12.12,29.524181,-35.126419,-169.459015,0.008114454443074392,-0.26824892,-0.26870492,-0.92508072
28.6757,65122.2159,0.35913,-0.87388,8.5042,6.68775,-0.39401,0.04215,-5.52,-21.84,-9.0,34.256306,-37.715271,-165.895615,0.016558226229340157,-0.27232856,-0.3145161,-0.90919888
28.6897,65122.2359,0.69432,1.97522,-0.01915,5.90218,-0.43799,0.36835,-5.04,-23.16,-5.82,38.363346,-40.126728,-160.922241,0.03585701993147314,-0.2683886,-0.35805234,-0.89357728
28.708,65122.2559,2.02549,4.13957,-3.99592,4.33103,-1.37261,0.01038,-4.5,-23.88,-1.68,42.076305,-43.962231,-155.683517,0.050926837388837444,-0.27140301,-0.39900428,-0.87438118
28.7278,65122.2759,2.99515,7.10838,-3.62243,3.27118,-2.86129,-0.66279,-4.44,-24.12,1.62,45.366863,-48.930202,-151.322189,0.053251239512761506,-0.28327063,-0.43471026,-0.8531993
28.7484,65122.2959,2.38702,5.17148,2.478,3.5253,-5.41593,-1.67194,-4.68,-23.7,4.44,48.46711,-55.296783,-148.168564,0.03833409363591945,-0.30722749,-0.46568829,-0.82902122
28.7694,65122.3159,0.82839,3.31358,7.00304,5.4367,-7.59305,-2.17835,-3.84,-23.52,7.2,52.34547,-64.648254,-144.535034,0.006333082601940827,-0.34356105,-0.5011788,-0.79419488
28.7892,65122.3359,1.075,4.5418,2.67911,6.6285,-9.07685,-2.53326,-2.58,-22.62,9.18,56.766232,-80.556854,-135.865204,0.03264246569653071,0.39086699,0.54978496,0.73749167
28.822,65122.3559,1.46286,2.95923,1.04148,6.89789,-10.34073,-3.28707,-0.3,-21.54,11.52,59.570026,-103.815453,-121.193855,0.07771988135438766,0.44460848,0.60232586,0.6583969
28.8372,65122.3759,1.02711,2.81079,1.79805,7.63154,-11.73716,-4.1771,3.54,-19.98,13.14,59.371971,-131.268661,-103.587524,0.13282245842891205,0.49548376,0.65001082,0.5606603
28.8544,65122.3959,-0.60094,0.6177,2.87783,8.37924,-12.72616,-5.2064,7.8,-17.16,13.98,54.846695,-159.459854,-86.660088,0.19585793108108931,0.53960156,0.69167304,0.43824449
28.8748,65122.4159,-3.14359,-1.68073,3.82115,8.8887,-12.57527,-5.64501,12.9,-14.1,13.92,46.117905,176.816849,-75.130821,0.25895738817092656,0.56936246,0.72241271,0.29476658
28.892,65122.4369,-4.30956,-2.69587,2.96642,8.9504,-11.84284,-6.09094,17.16,-10.08,12.24,34.784008,158.899338,-69.67807,0.3112810235361526,0.5808593,0.73873007,0.14136648
28.9108,65122.4569,-5.88974,-4.00311,-0.63925,8.34931,-10.7891,-6.55153,20.64,-5.88,9.3,21.860331,144.082443,-68.175117,0.35181543374758967,0.57189947,0.74077338,-0.0202903
28.9365,65122.4769,-9.86651,-6.67982,-3.54821,6.7299,-9.70421,-6.16791,22.2,-2.1,4.92,9.512232,131.539505,-68.769241,0.38022678344092387,0.54130268,0.73075342,-0.1685777
28.9595,65122.4968,-11.78187,-6.46195,-2.74136,4.71832,-7.89971,-5.29742,22.2,1.32,-0.12,-1.42239,119.918846,-70.700508,0.40206701093949104,0.49574736,0.7096085,-0.29838306
28.9722,65122.5169,-13.27824,-5.71257,-3.75411,1.79961,-4.14533,-4.36891,21.6,3.96,-5.22,-9.448608,111.124794,-72.647217,0.41383720676383534,0.44934696,0.68981355,-0.38856575
28.9882,65122.5378,-12.6749,-5.24091,-1.43892,0.54428,-1.40743,-3.43306,19.98,6.12,-9.54,-15.094368,106.852974,-72.772606,0.4129541906895998,0.40928596,0.68734425,-0.43532944
29.0072,65122.5577,-10.13226,-4.35745,-2.08296,0.52351,-1.14049,-2.98774,18.36,7.5,-12.42,-19.033337,105.336502,-72.433899,0.40485028269427553,0.3824456,0.69191706,-0.45943704
29.0277,65122.5779,-8.06367,-4.4173,-3.93846,0.38057,-0.96028,-3.13985,16.8,8.7,-13.98,-22.559116,104.160713,-72.327644,0.3955155012780186,0.35947418,0.69551426,-0.48021424
29.0474,65122.5979,-8.07564,-5.29358,-1.60172,-0.13195,-0.79046,-3.32799,15.36,9.9,-15.12,-26.198048,103.338158,-71.809975,0.3850279346969748,0.33420834,0.70128757,-0.49825096
29.0782,65122.6179,-10.06762,-6.17943,1.10852,-0.0898,-0.26267,-3.09403,14.52,10.92,-15.42,-29.782896,102.994881,-70.803673,0.37389613588320053,0.30772057,0.70914692,-0.512465
29.0945,65122.6379,-10.28788,-6.13634,0.42856,0.37507,-0.20036,-2.8057,13.62,12.24,-15.48,-33.054661,102.904144,-70.177841,0.36095389503035336,0.28594881,0.71541697,-0.52547514
29.1106,65122.6579,-10.31901,-6.05254,-1.13485,0.48258,0.15638,-2.38909,12.78,13.02,-16.02,-35.967056,102.528824,-70.203262,0.34843239030281753,0.26857823,0.71808964,-0.53926605
29.1341,65122.6789,-8.62631,-5.53779,-1.85072,0.1912,1.20402,-1.86008,12.12,13.44,-15.78,-38.284695,102.765717,-70.287712,0.33464120263455244,0.2575416,0.72138381,-0.54890162
29.1516,65122.6999,-7.44597,-5.48512,-5.40611,-0.2926,1.32619,-1.71531,11.4,14.28,-15.66,-40.170246,104.764839,-69.793457,0.31456164244970375,0.25367674,0.73008114,-0.55107224
