AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,Latitude_degrees,Longitude_degrees,floor_ID
24.664,19054.4013,5.62894,1.52276,-3.79014,-3.78983,2.42055,-4.76891,-0.8,-35.6,-1.2,-110.0,-94.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.693,19054.4213,4.5156,1.20432,-3.7231,-4.28952,3.60197,-4.42132,1.9,-35.4,-2.1,-110.0,-94.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.7045,19054.4413,3.23706,0.76138,-2.0926,-4.86251,4.63922,-4.38345,4.6,-34.4,-4.6,-110.0,-94.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.735,19054.4613,0.63688,0.19394,-0.668,-5.1826,4.87012,-4.41888,9.5,-32.6,-8.0,-110.0,-85.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.7476,19054.4813,-0.5004,-0.80687,-0.95532,-5.23453,4.98985,-4.27533,13.2,-30.1,-10.5,-110.0,-85.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.7633,19054.5013,-0.35435,-1.35516,-1.47008,-5.51675,4.84996,-4.06885,16.1,-27.8,-11.8,-110.0,-85.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.7966,19054.5213,-2.79412,-1.43417,1.30009,-6.02804,4.41014,-4.0322,18.4,-25.3,-14.9,-110.0,-85.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.8038,19054.5413,-0.99602,-1.71191,2.78454,-5.99994,3.00332,-3.74815,21.9,-22.2,-17.1,-110.0,-85.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.822,19054.5613,-0.5435,-2.63131,1.90584,-6.19175,2.60381,-3.92958,25.4,-18.1,-16.2,-110.0,-110.0,-110.0,-90.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.8428,19054.5813,-2.15724,-5.16924,5.87076,-6.55827,2.2599,-4.20874,27.6,-13.6,-19.4,-110.0,-110.0,-110.0,-90.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.8638,19054.6013,-3.41184,-5.94498,12.06954,-6.07569,1.04244,-4.2008,29.2,-7.8,-17.3,-110.0,-110.0,-110.0,-90.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.8857,19054.6213,-5.82766,-5.54035,14.98816,-4.52531,-0.51893,-4.13361,29.9,-3.2,-18.3,-110.0,-110.0,-110.0,-90.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.9026,19054.6413,-6.90509,-5.47092,14.20523,-3.02625,-2.45537,-3.69317,28.8,0.0,-23.4,-110.0,-110.0,-110.0,-90.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.9256,19054.6613,-6.94579,-5.97611,13.53005,-2.12339,-3.04975,-3.14095,28.3,4.2,-22.2,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.942,19054.6812,-6.27061,-7.23789,14.46621,-1.86194,-2.87259,-2.36515,27.7,7.2,-21.4,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.9658,19054.7012,-6.18681,-7.86759,17.71524,-1.5559,-1.94347,-1.44213,25.5,8.6,-26.1,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
24.9908,19054.7212,-6.03118,-7.66407,24.3378,-0.63227,-1.63804,-0.66633,25.1,10.2,-27.7,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.0103,19054.7412,-6.58665,-7.68083,28.38652,1.4911,-1.77487,-0.18742,23.3,9.0,-28.7,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.0296,19054.7612,-7.3169,-8.56672,24.67061,4.07078,-0.99602,0.53829,23.5,7.2,-29.6,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.0777,19054.7812,-7.69041,-8.53559,20.65302,5.65292,-0.3094,1.5957,23.0,3.3,-28.6,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.0828,19054.8012,-3.25382,-8.32968,17.49975,6.74271,0.02107,2.87974,23.0,-0.9,-29.8,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.085,19054.8212,0.37351,-8.76544,13.91074,7.53072,0.85979,3.66104,23.5,-7.0,-28.8,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.1037,19054.8412,1.42699,-7.7383,10.15651,7.92168,1.31428,4.06482,22.7,-11.7,-24.7,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.1217,19054.8612,1.07982,-5.83485,7.33606,7.95955,1.56901,4.05749,22.3,-17.3,-23.0,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.1432,19054.8812,2.09499,-4.37673,8.85882,7.80317,1.02106,3.63416,21.1,-21.5,-18.3,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.1631,19054.9012,-0.9601,-4.86996,6.17005,8.38777,-0.01436,3.61339,19.4,-26.0,-15.1,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.1852,19054.9212,-1.53712,-4.86756,1.74782,8.54598,-0.61239,4.20898,17.5,-28.2,-9.2,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.2037,19054.9412,-0.99602,-2.50202,-3.12692,7.85326,-0.1237,4.71233,14.1,-31.3,-3.8,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.2235,19054.9612,0.68237,-0.21788,-2.34639,6.51852,0.52321,5.12833,11.1,-32.6,1.2,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
25.2417,19054.9812,2.19555,1.17559,-1.21629,5.72501,0.10904,5.413,6.9,-34.3,4.4,-110.0,-81.0,-110.0,-110.0,-110.0,-110.0,-84.0,-86.0,-58.0,-76.0,-110.0,-110.0,-76.0,-79.0,-70.0,-72.0,-67.0,-63.0,-76.0,-75.0,-75.0,-110.0,-76.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
