AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,Accuracy
81.1737,65174.7163,-0.1245,6.75644,6.32069,3
81.1888,65174.7373,0.18914,7.19697,7.02938,3
81.2092,65174.7573,0.35195,7.50343,6.83066,3
81.2286,65174.7773,-0.08619,7.31668,6.87375,3
81.2488,65174.7973,-0.75657,7.16824,6.85699,3
81.2684,65174.8173,-0.86191,7.31189,6.61278,3
81.2897,65174.8373,-0.33758,7.63272,6.00705,3
81.3098,65174.8583,-0.26576,7.77637,5.71975,3
81.3346,65174.8793,-0.57461,7.72369,6.41167,3
81.3506,65174.8993,-0.31125,8.18338,7.69257,3
81.3747,65174.9193,0.0431,8.41323,6.69898,3
81.3907,65174.9393,-0.15083,8.42041,4.97994,3
81.4153,65174.9593,-0.29688,8.16183,5.28161,3
81.4322,65174.9793,-0.74699,7.72848,5.71257,3
81.4603,65174.9993,-0.82839,7.49385,5.55215,3
81.4754,65175.0193,-0.55306,7.77876,7.71172,3
81.4903,65175.0393,-0.23224,7.61117,8.96868,3
81.5131,65175.0593,-0.33998,7.54652,8.07804,3
81.5294,65175.0793,-0.32322,6.99586,7.11317,3
81.5494,65175.0993,-0.73981,6.37815,7.17303,3
81.574,65175.1193,-0.25139,6.67503,7.45315,3
81.5955,65175.1393,0.6608,7.45076,7.11078,3
81.6175,65175.1603,0.92177,7.41245,6.8115,3
81.6335,65175.1803,-0.08619,6.43801,7.1443,3
81.6554,65175.2003,-0.71826,5.91128,7.05332,3
81.6899,65175.2213,-0.80924,6.08127,6.73489,3
81.7039,65175.2423,-0.46687,6.19859,7.13233,3
81.722,65175.2623,0.11492,6.76123,6.71574,3
81.7352,65175.2823,0.22266,7.23767,5.96635,3
81.7563,65175.3023,-0.15323,6.99825,5.70059,3
81.7757,65175.3223,-0.85712,6.46913,6.03339,3
81.7949,65175.3433,-1.09176,6.28239,6.19141,3
81.8148,65175.3633,-0.71826,6.79953,5.63834,3
81.8379,65175.3833,-0.20111,7.36217,5.6168,3
81.8554,65175.4033,-0.06704,7.62553,6.1124,3
81.8859,65175.4243,-0.36631,7.77397,5.95677,3
81.8968,65175.4453,-0.72065,7.66384,5.67905,3
81.9182,65175.4653,-1.02232,7.37654,6.11719,3
81.9378,65175.4853,-0.89543,7.44597,7.05811,3
81.9551,65175.5053,-0.58658,7.6399,7.43639,3
81.9752,65175.5253,0.02873,8.19056,7.14909,3
81.9984,65175.5453,0.29928,8.53772,7.15866,3
82.0171,65175.5653,0.27533,8.71011,6.79235,3
82.0375,65175.5853,0.10534,8.66222,6.57448,3
82.0596,65175.6051,0.06464,8.23127,6.59363,3
82.0901,65175.6253,0.11732,7.75003,7.06768,3
82.1072,65175.6453,0.11253,7.42442,8.30309,3
82.1162,65175.6653,-0.08619,7.05092,8.61434,3
82.1373,65175.6853,-0.04549,6.95516,7.6399,3
82.1625,65175.7053,0.27533,7.13233,6.92882,3
82.1783,65175.7253,0.17478,6.80432,6.9791,3
82.1996,65175.7453,-0.21069,6.34703,6.91445,3
82.2171,65175.7653,-0.23942,6.10043,6.43083,3
82.2356,65175.7853,0.19393,6.45956,6.6056,3
82.2573,65175.8053,0.71587,6.65349,7.29513,3
82.2763,65175.8253,0.826,6.72292,7.11796,3
82.297,65175.8453,0.88825,6.96713,6.22014,3
82.3182,65175.8653,0.84036,6.79953,5.64553,3
82.3377,65175.8851,0.5387,6.49547,5.72454,3
82.3578,65175.9053,0.31843,6.36139,5.5737,3
82.3791,65175.9253,0.21308,6.32069,5.29837,3
82.3987,65175.9453,0.27294,6.47153,5.86579,3
82.4285,65175.9663,0.33998,6.75883,5.96156,3
82.4391,65175.9863,0.30406,7.10599,5.70538,3
82.4727,65176.0073,0.11732,7.36696,5.35104,3
82.4828,65176.0273,0.13886,7.67102,5.48272,3
82.4987,65176.0473,0.09337,7.61596,5.52821,3
82.5214,65176.0673,0.05267,7.60398,5.4492,3
82.5404,65176.0873,0.39983,7.77397,5.76524,3
82.5593,65176.1083,0.31364,7.9703,5.99029,3
82.5812,65176.1283,0.30406,7.90087,5.73172,3
82.6013,65176.1483,0.77093,8.00621,5.2433,3
82.6215,65176.1683,1.40779,8.71968,5.17148,3
82.64,65176.1883,1.51553,8.77236,6.2776,3
82.6618,65176.2083,1.02711,8.67659,6.75165,3
82.68,65176.2283,0.70629,8.5066,7.36456,3
82.7034,65176.2483,0.26576,8.30309,7.57765,3
82.7192,65176.2683,0.07901,8.36295,7.28556,3
82.7429,65176.2883,0.25857,8.6287,7.61356,3
82.7602,65176.3083,0.39504,8.4635,8.97107,3
82.7794,65176.3283,-0.14126,7.58004,9.33978,3
82.7985,65176.3483,-1.04627,6.55532,8.14029,3
82.8234,65176.3683,-1.22344,6.11,6.70376,3
82.8471,65176.3883,-0.13886,6.62476,6.43322,3
82.8682,65176.4083,0.81403,7.07247,7.67581,3
82.8876,65176.4283,1.13485,7.33823,8.24563,3
82.9024,65176.4483,0.63925,7.15148,7.07247,3
82.9179,65176.4682,0.31125,6.72292,6.55532,3
82.9388,65176.4883,0.16999,6.32069,7.04853,3
82.958,65176.5083,-0.08619,6.00945,7.51779,3
82.9812,65176.5283,-0.4118,5.92086,7.56568,3
83.0111,65176.5483,-0.46687,6.28239,6.61278,3
83.0255,65176.5693,-0.55545,6.70137,5.37019,3
83.044,65176.5893,-0.81403,6.63433,4.72615,3
83.0628,65176.6093,-1.01514,6.7732,4.68306,3
83.0821,65176.6303,-0.40701,7.45554,5.02782,3
83.1017,65176.6503,0.27294,7.70694,5.47075,3
83.1232,65176.6713,0.39744,7.87214,5.93762,3
83.1442,65176.6923,0.31364,7.67102,6.00705,3
83.1663,65176.7123,0.3304,7.75961,5.34865,3
83.1836,65176.7323,0.16999,7.77637,5.27443,3
83.2076,65176.7523,-0.13647,7.63032,4.85544,3
83.2277,65176.7723,-0.22984,7.71651,4.4173,3
83.2452,65176.7933,0.11492,7.86735,4.56574,3
83.2714,65176.8133,0.4549,8.28154,4.81713,3
83.2892,65176.8333,0.577,8.59758,5.09247,3
83.3096,65176.8543,0.78769,9.07402,6.00466,3
83.3262,65176.8753,0.40701,9.32063,5.80115,3
83.3466,65176.8953,0.57221,9.2488,6.66785,3
83.3663,65176.9153,0.88346,8.83939,8.27436,3
83.3889,65176.9353,1.37427,8.58082,8.84179,3
83.4104,65176.9563,0.84276,7.66145,8.4252,3
83.4303,65176.9763,0.25139,6.82347,7.9703,3
83.4494,65176.9963,-0.12929,6.51462,7.24246,3
83.4752,65177.0163,-0.32082,6.35421,7.48906,3
83.4918,65177.0363,-0.0838,6.67503,7.76918,3
83.5153,65177.0573,0.02873,6.92164,7.24964,3
83.5411,65177.0773,-0.0431,6.74686,7.03895,3
83.5548,65177.0983,-0.34237,6.38773,7.60877,3
83.5735,65177.1183,-0.4118,6.34463,7.85298,3
83.5925,65177.1383,0.25857,6.86896,7.23049,3
83.6093,65177.1583,0.93853,7.41724,6.34224,3
83.6294,65177.1783,0.88825,7.23528,6.18422,3
83.6497,65177.1983,0.23463,6.72771,6.0717,3
83.6723,65177.2183,-0.21069,6.27041,5.79876,3
83.6989,65177.2393,-0.27773,6.37336,5.09965,3
83.7164,65177.2593,-0.07422,6.56969,4.97036,3
83.741,65177.2793,0.35434,6.9791,5.67186,3
83.7532,65177.2993,0.7853,7.50103,5.87058,3
83.771,65177.3193,0.81882,7.87453,6.12676,3
83.7964,65177.3393,0.35195,7.75243,6.08127,3
83.8141,65177.3593,-0.3711,7.38372,5.81552,3
83.832,65177.3793,-0.60573,7.3095,6.01663,3
83.8507,65177.3993,-0.40941,7.58962,5.59764,3
83.8714,65177.4203,-0.08619,7.99903,5.1212,3
83.8904,65177.4403,0.40223,8.37492,5.30316,3
83.91,65177.4603,0.67277,8.53533,6.24168,3
83.9298,65177.4803,0.40462,8.31985,6.87375,3
83.9509,65177.5002,-0.03591,7.92241,6.26802,3
83.9766,65177.5203,0.38307,8.30549,5.37738,3
83.9995,65177.5403,0.62728,8.88009,5.45399,3
84.0141,65177.5603,0.44772,9.09797,6.12916,3
84.0378,65177.5803,0.18675,8.77714,6.78517,3
84.0537,65177.6003,-0.08859,8.15465,7.58004,3
84.0721,65177.6203,0.03591,7.6806,8.28873,3
84.0905,65177.6403,0.15083,7.28077,7.75003,3
84.1105,65177.6603,0.2083,7.00065,6.30633,3
84.1315,65177.6803,0.47645,6.99346,6.21295,3
84.1531,65177.7003,0.48363,6.87615,6.53378,3
84.1719,65177.7203,0.43814,6.87375,6.11,3
84.2033,65177.7403,0.59855,7.07487,5.27921,3
84.2144,65177.7602,0.82361,7.29513,4.89375,3
84.2347,65177.7813,0.96486,7.12275,5.71975,3
84.2581,65177.8013,0.89304,6.95276,6.47632,3
84.2771,65177.8223,0.49799,6.69419,7.15866,3
84.2928,65177.8423,0.11732,6.47871,7.02698,3
84.3173,65177.8633,-0.02394,6.61278,6.11,3
84.3343,65177.8833,0.44053,7.23049,5.52582,3
84.3599,65177.9033,0.72544,7.61835,5.52103,3
84.3757,65177.9233,0.46448,7.44597,5.83228,3
84.3966,65177.9443,-0.1245,7.07726,5.69581,3
84.4157,65177.9643,-0.40701,7.08684,5.72214,3
84.4405,65177.9843,-0.09816,7.58004,5.86101,3
84.4573,65178.0043,0.58179,8.26718,6.21056,3
84.4794,65178.0243,0.81403,8.37731,6.63912,3
84.5058,65178.0443,0.19872,8.13789,6.77559,3
84.5243,65178.0643,-0.09816,7.86256,7.11796,3
84.5527,65178.0843,-0.38786,7.70454,6.936,3
84.5591,65178.1043,-0.21548,7.76918,6.99825,3
84.5798,65178.1253,0.2466,7.87692,6.97431,3
84.5998,65178.1453,0.58897,7.71891,6.86896,3
84.6235,65178.1653,1.07739,7.91044,6.84263,3
84.6366,65178.1853,0.93613,7.55131,7.01741,3
84.6562,65178.2053,0.19154,6.81869,8.14507,3
84.6816,65178.2253,0.07183,6.34703,8.15944,3
84.6957,65178.2453,0.40701,6.51941,7.46991,3
84.716,65178.2653,0.97923,7.0198,7.434,3
84.7354,65178.2853,0.81882,7.23049,7.90565,3
84.7626,65178.3053,0.14126,6.79474,7.12036,3
84.7771,65178.3253,-0.47405,6.33745,6.06691,3
84.8032,65178.3453,-0.50278,6.21535,6.33985,3
84.8201,65178.3653,-0.30646,6.55293,6.98867,3
84.843,65178.3853,-0.00718,6.75883,7.82186,3
84.8727,65178.4053,0.25618,6.85221,8.27915,3
84.8776,65178.4253,0.09337,6.85699,7.61835,3
84.9003,65178.4451,0.11492,6.86178,6.28239,3
84.954,65178.4653,-0.09816,6.57448,4.94163,3
84.9572,65178.4853,0.17717,6.79953,4.49392,3
84.9585,65178.5053,0.9098,7.30232,5.56173,3
84.9814,65178.5253,1.06781,7.73088,6.40449,3
84.9984,65178.5453,0.31125,7.48427,6.03818,3
85.0167,65178.5653,-0.4549,7.08923,5.85382,3
85.0354,65178.5853,-0.7853,6.80911,5.5761,3
85.0556,65178.6053,-0.54827,7.27358,6.08606,3
85.0755,65178.6253,0.28012,8.00621,6.7301,3
85.1032,65178.6453,0.58179,8.46829,6.37576,3
85.1204,65178.6651,0.27533,8.31746,5.85622,3
85.1394,65178.6853,0.31125,8.29591,6.20817,3
85.1576,65178.7053,0.51475,8.63828,6.38055,3
85.1785,65178.7253,0.78769,8.9615,6.5673,3
85.2004,65178.7453,0.81642,8.9615,5.9879,3
85.2162,65178.7653,0.49321,8.89446,5.43005,3
85.236,65178.7853,0.46687,8.96629,5.05416,3
85.256,65178.8053,0.46687,8.94474,6.18183,3
85.2784,65178.8253,0.33998,8.38689,9.55287,3
85.2977,65178.8453,-0.16759,7.4747,10.50815,3
85.3214,65178.8663,-0.89543,6.62954,8.26718,3
85.3414,65178.8863,-0.80206,6.64152,5.43005,3
85.3664,65178.9063,-0.56503,6.47392,5.88495,3
85.3775,65178.9263,-0.29928,6.41885,7.66384,3
85.3983,65178.9463,-0.01915,6.40928,6.60081,3
85.4177,65178.9663,0.42617,6.78756,5.25527,3
85.4419,65178.9863,0.96486,7.08444,5.39653,3
85.4673,65179.0063,0.84755,6.936,5.93044,3
85.4848,65179.0263,0.35674,6.43322,6.47153,3
85.5078,65179.0473,0.05267,6.37336,6.37815,3
85.527,65179.0673,-0.07422,6.49786,6.06451,3
85.5388,65179.0873,-0.02873,6.84263,5.38456,3
85.5584,65179.1073,0.05267,6.88572,4.84586,3
85.5809,65179.1273,-0.17717,6.62954,5.12359,3
85.6099,65179.1473,-0.26097,6.48589,5.42287,3
85.6254,65179.1673,0.0838,7.02219,5.88974,3
85.6484,65179.1873,0.45969,7.46751,5.84425,3
85.6632,65179.2073,0.2897,7.62793,6.00466,3
85.6814,65179.2273,-0.01437,7.69975,5.53539,3
85.6981,65179.2473,0.01197,7.92002,5.4085,3
85.7188,65179.2673,-0.30646,7.90087,6.01423,3
85.739,65179.2873,-0.87388,7.85538,6.34942,3
85.7602,65179.3073,-1.01514,7.96072,6.19619,3
85.7851,65179.3273,-0.13168,8.63349,6.18662,3
85.8098,65179.3473,0.51715,8.9998,6.75165,3
85.8216,65179.3673,0.93134,8.84658,7.18739,3
85.84,65179.3873,0.52433,8.09719,7.95593,3
85.8593,65179.4073,-0.00239,7.13233,8.60476,3
85.8818,65179.4273,-0.15562,6.70137,8.85136,3
85.9031,65179.4473,-0.17238,6.59842,7.762,3
85.9244,65179.4683,0.1652,6.8977,7.00065,3
85.9391,65179.4883,0.4525,6.93361,7.77637,3
85.9611,65179.5083,0.1652,6.72292,8.89925,3
85.9789,65179.5283,-0.28252,6.16268,8.28873,3
86.0012,65179.5483,-0.52194,6.01423,7.19936,3
86.0212,65179.5683,-0.06464,6.27281,6.76841,3
86.0464,65179.5883,0.36871,6.63912,7.30471,3
86.0611,65179.6083,0.34955,6.50983,7.65426,3
86.0823,65179.6283,-0.11732,6.08845,7.35259,3
86.1077,65179.6493,-0.5363,5.68384,5.96874,3
86.1292,65179.6693,-0.08619,6.03339,4.8291,3
86.1448,65179.6893,0.57461,6.6487,4.68306,3
86.1629,65179.7093,0.80206,7.07487,5.01585,3
86.1807,65179.7303,0.64165,7.18021,6.08127,3
86.2014,65179.7503,-0.1652,6.81629,6.72531,3
86.2218,65179.7713,-0.54109,6.87615,6.9767,3
86.2449,65179.7913,0.09816,7.64229,6.33027,3
86.2664,65179.8123,1.075,8.52336,5.99029,3
86.2898,65179.8323,1.30963,8.68377,6.47153,3
86.3085,65179.8523,0.90022,8.65983,7.57286,3
86.3269,65179.8733,0.4118,8.19056,8.35098,3
86.3477,65179.8932,0.2059,7.91044,7.63032,3
86.3659,65179.9133,0.55067,8.36295,6.42364,3
86.3865,65179.9333,0.82361,8.84179,6.73489,3
86.4137,65179.9533,0.87388,8.95431,7.06768,3
86.4279,65179.9733,0.59376,8.78911,6.25844,3
86.4462,65179.9933,-0.09816,7.95833,6.04536,3
86.4667,65180.0133,-0.08619,7.44118,7.38372,3
86.485,65180.0331,0.00239,7.1443,7.91044,3
86.5056,65180.0533,-0.03831,7.07726,6.71095,3
86.5295,65180.0732,-0.31603,6.72771,5.94959,3
86.55,65180.0933,-0.73981,6.27281,7.31668,3
86.5658,65180.1133,-0.93374,5.95917,8.22887,3
86.5855,65180.1343,-0.61531,6.24168,6.96234,3
86.6084,65180.1543,-0.02873,6.84742,6.16986,3
86.6266,65180.1743,0.23463,6.94318,6.6463,3
86.6496,65180.1943,-0.19154,6.4811,7.03416,3
86.6704,65180.2143,-0.46448,6.1124,7.34541,3
86.6867,65180.2353,-0.48123,5.84185,7.24964,3
86.7099,65180.2552,0.14844,6.57448,5.85861,3
86.7277,65180.2753,0.40701,6.88572,4.9153,3
86.7473,65180.2953,-0.08859,6.69419,4.51068,3
86.7682,65180.3153,-0.74699,6.37097,4.76686,3
86.7913,65180.3353,-0.63925,6.64391,5.29837,3
86.8176,65180.3553,-0.05986,7.16585,6.69658,3
86.839,65180.3763,0.48842,7.53695,6.93121,3
86.8515,65180.3963,0.29928,7.8434,6.21295,3
86.8803,65180.4173,0.05986,7.65666,5.76284,3
86.8895,65180.4373,-0.38786,7.69975,5.27443,3
86.9149,65180.4583,-0.04549,7.91523,5.77721,3
86.9356,65180.4783,-0.2466,8.17859,7.2281,3
86.9485,65180.4983,-0.36152,7.92241,7.81707,3
86.9684,65180.5183,-0.21308,8.31506,7.18739,3
86.9895,65180.5383,0.55067,9.23444,5.97593,3
87.0085,65180.5583,0.48123,9.19852,6.53378,3
87.0283,65180.5783,-0.02634,8.63828,6.91445,3
87.0486,65180.5983,-0.57461,7.9296,8.25042,3
87.0733,65180.6183,-0.26576,7.34541,9.72525,3
87.0947,65180.6393,0.10295,6.82826,8.24084,3
87.1131,65180.6593,0.36631,7.05571,6.28717,3
87.1358,65180.6793,0.27294,7.04135,5.88016,3
87.1509,65180.6993,-0.27773,6.32548,6.66067,3
87.1707,65180.7193,-0.46926,6.11719,6.54096,3
87.1945,65180.7393,0.03831,6.56011,6.06212,3
87.22,65180.7593,0.93134,7.02938,5.97832,3
87.2357,65180.7803,1.07978,7.08205,6.76123,3
87.2545,65180.8003,1.11091,6.96234,6.68461,3
87.2775,65180.8203,0.89304,6.7301,6.3183,3
87.293,65180.8403,0.69911,6.8546,5.58088,3
87.3155,65180.8613,-0.09098,6.24168,5.23612,3
87.3345,65180.8813,-0.29928,6.22971,5.09247,3
87.3546,65180.9013,0.22027,6.66306,5.07571,3
87.3716,65180.9213,0.61052,7.07487,5.71735,3
87.3914,65180.9413,0.50757,7.27598,5.7796,3
87.4131,65180.9613,0.24421,7.48667,5.39414,3
87.4321,65180.9813,0.32801,7.82425,6.04057,3
87.4564,65181.0013,0.16759,7.89608,6.86418,3
87.4804,65181.0213,-0.13168,7.7644,6.42364,3
87.4928,65181.0413,-0.11971,7.83622,5.81312,3
87.5146,65181.0613,0.26576,8.45871,5.92565,3
87.5328,65181.0813,0.51475,8.47308,6.38534,3
87.5521,65181.1013,0.23224,8.18338,6.67503,3
87.5763,65181.1213,0.29449,8.18578,6.84023,3
87.5957,65181.1413,0.40462,8.46111,7.19218,3
87.6136,65181.1613,0.9074,9.17937,6.95037,3
87.6322,65181.1813,0.99838,9.59835,5.23851,3
87.653,65181.2013,1.2378,9.55765,4.48913,3
87.6738,65181.2213,1.01993,9.10275,6.22971,3
87.6973,65181.2433,0.9505,8.03734,9.43076,3
87.7167,65181.2633,0.2897,7.61117,8.65025,3
87.7382,65181.2833,-0.46448,6.83066,6.92164,3
87.756,65181.3043,-1.01035,6.48589,6.69658,3
87.7759,65181.3243,-0.77333,6.55532,7.50822,3
87.7981,65181.3443,0.42617,7.46751,6.26563,3
87.8164,65181.3643,1.02711,7.79552,5.16429,3
87.8408,65181.3843,0.92177,7.16585,5.85861,3
87.8685,65181.4043,0.09577,6.33027,6.64391,3
87.876,65181.4253,0.16999,6.35182,6.58166,3
87.8979,65181.4453,0.87867,6.90009,5.64074,3
87.9157,65181.4661,0.92416,6.86178,5.10923,3
87.9367,65181.4863,-0.08859,6.49786,5.21697,3
87.9561,65181.5063,-0.77093,6.11719,5.38935,3
87.9807,65181.5263,-0.70868,6.39491,5.1595,3
87.9987,65181.5463,0.22984,7.19936,4.69503,3
88.0202,65181.5673,1.13964,8.22408,4.64715,3
88.0384,65181.5873,1.26653,8.34619,4.9943,3
88.0632,65181.6073,0.1652,8.10198,5.48272,3
88.0818,65181.6273,-0.51954,7.76679,6.16268,3
88.1025,65181.6473,-0.02873,8.26478,6.44759,3
88.1311,65181.6683,0.21308,8.54251,6.07888,3
88.1416,65181.6883,0.21548,8.51378,5.80115,3
88.1624,65181.7083,0.01676,8.59997,6.12676,3
88.1805,65181.7292,0.42138,8.96389,6.42843,3
88.2023,65181.7493,0.46448,9.14824,6.55772,3
88.2276,65181.7693,0.19393,8.99023,6.62236,3
88.2469,65181.7893,0.10056,8.57842,6.20098,3
88.2663,65181.8093,0.02155,7.99903,5.59046,3
88.2807,65181.8293,0.2466,7.54413,6.58405,3
88.3005,65181.8493,1.09654,7.34302,8.26239,3
88.32,65181.8691,1.81959,7.58244,7.7213,3
88.341,65181.8893,2.03986,7.61596,7.94875,3
88.3629,65181.9093,1.47722,7.03656,6.25605,3
88.3814,65181.9293,0.41899,6.67264,5.18584,3
88.4001,65181.9493,0.10295,6.14592,4.40054,3
88.4208,65181.9693,0.00479,6.18901,4.52265,3
88.4414,65181.9893,0.90022,6.76601,5.93283,3
88.4646,65182.0093,1.91057,7.69736,7.16585,3
88.4801,65182.0293,2.20027,8.05649,7.16106,3
88.51,65182.0493,1.11091,7.41963,6.33266,3
88.5317,65182.0693,-0.08619,6.57687,5.61919,3
88.5509,65182.0903,-0.48363,6.26084,5.60004,3
88.5653,65182.1103,0.15323,6.8977,5.86579,3
88.5836,65182.1303,1.21865,7.51779,5.52821,3
88.6157,65182.1513,1.36469,7.85777,4.81713,3
88.6304,65182.1713,1.09654,7.86974,5.08289,3
88.6484,65182.1923,0.79009,7.81228,6.90248,3
88.672,65182.2123,0.59376,7.92002,6.60321,3
88.6903,65182.2323,0.11253,7.67821,5.19063,3
88.7104,65182.2523,-0.13886,7.65905,4.81235,3
88.7247,65182.2733,0.30167,8.22887,5.63356,3
88.7453,65182.2933,0.74939,8.81784,6.04536,3
88.7658,65182.3133,0.85952,8.98304,7.27119,3
88.7953,65182.3333,0.29449,8.46829,7.93438,3
88.8056,65182.3533,0.06464,8.34858,6.71095,3
88.826,65182.3733,0.19632,8.57603,5.55934,3
88.8506,65182.3933,0.30646,8.99023,5.6168,3
88.8783,65182.4143,0.65841,9.13627,5.33189,3
88.8971,65182.4343,0.38068,8.85855,5.15472,3
88.9112,65182.4543,-0.02634,8.08522,6.36379,3
88.9377,65182.4743,-0.13168,7.68778,8.87531,3
88.944,65182.4943,0.30406,7.3502,8.08761,3
88.9644,65182.5143,0.62249,7.53934,5.85382,3
88.9841,65182.5343,0.75657,7.27119,6.21535,3
89.0045,65182.5542,0.22984,6.83545,6.70137,3
89.0254,65182.5743,-0.18435,6.61997,5.63116,3
89.0438,65182.5943,-0.4525,6.50505,4.97036,3
89.0656,65182.6142,-0.22266,6.65588,5.83706,3
89.0858,65182.6343,0.22505,6.83545,7.28077,3
89.1054,65182.6543,0.33519,7.0605,6.47392,3
89.1259,65182.6743,0.56264,7.14669,6.47632,3
89.1461,65182.6943,0.26576,7.00304,6.49786,3
89.1651,65182.7143,0.06225,7.03656,6.42125,3
89.1897,65182.7343,-0.25857,6.72052,5.75327,3
89.2084,65182.7543,-0.2083,6.88094,5.13077,3
89.2271,65182.7743,0.13168,7.07008,4.98712,3
89.2553,65182.7943,0.42617,7.21134,6.14113,3
89.2761,65182.8143,0.73741,8.04212,6.22014,3
89.2928,65182.8353,0.87628,8.37013,5.99987,3
89.3112,65182.8563,0.88107,8.74841,5.75806,3
89.3349,65182.8763,0.24421,8.14986,6.10282,3
89.3479,65182.8963,-0.58419,7.54413,6.08367,3
89.3702,65182.9163,-0.64883,7.52258,6.35661,3
89.3909,65182.9363,0.08619,8.01579,7.15387,3
89.4074,65182.9563,0.73741,8.70771,6.5673,3
89.4283,65182.9763,0.56024,8.96629,5.23851,3
89.4478,65182.9963,0.66319,9.12909,5.10444,3
89.4828,65183.0163,0.89783,9.0022,6.1531,3
89.4875,65183.0363,1.01035,8.55927,7.85777,3
89.5106,65183.0563,1.33596,8.05649,9.72285,3
89.5289,65183.0763,1.38864,7.5968,9.60075,3
89.5504,65183.0963,1.12049,7.2257,7.29753,3
89.5684,65183.1173,0.99359,6.92164,6.09324,3
89.5893,65183.1383,0.54109,6.53138,6.55532,3
89.6087,65183.1583,0.27054,6.43083,6.29675,3
89.6551,65183.1781,0.249,6.41646,6.12197,3
89.658,65183.1983,0.80445,6.85939,5.6168,3
89.6715,65183.2183,1.56581,7.63511,5.7389,3
89.6903,65183.2393,1.7765,7.79313,5.51385,3
89.7105,65183.2593,1.15879,7.38372,5.64792,3
89.7304,65183.2793,0.44293,6.79714,5.5761,3
89.752,65183.2993,0.3735,6.83784,4.707,3
89.7729,65183.3193,0.53151,7.08205,3.97916,3
89.7934,65183.3393,0.76854,7.37893,4.46758,3
89.8193,65183.3593,0.75417,7.5992,5.21936,3
89.8346,65183.3793,0.55545,7.46751,6.19859,3
89.8547,65183.3993,-0.10534,7.28556,6.5673,3
89.8822,65183.4193,-0.16999,7.46512,6.67982,3
89.89,65183.4393,0.42377,7.98227,6.51702,3
89.9128,65183.4593,0.96965,8.61434,5.66947,3
89.9291,65183.4793,0.42856,8.28394,4.9129,3
89.9494,65183.4993,0.42138,8.19056,5.57131,3
89.9695,65183.5193,0.38786,8.2983,6.30393,3
89.9901,65183.5393,0.52194,8.43956,5.70778,3
90.0098,65183.5593,0.73023,8.77236,5.28161,3
90.0345,65183.5793,0.79727,8.88488,5.84425,3
90.0521,65183.5993,0.22984,8.69095,6.1938,3
90.0761,65183.6193,0.54827,9.14824,5.21457,3
90.0931,65183.6393,0.51954,9.23922,4.74531,3
90.1173,65183.6593,0.62249,9.20571,5.65271,3
90.1313,65183.6793,-0.0838,8.3414,7.60877,3
90.154,65183.6993,-0.61052,7.45554,8.43477,3
90.1713,65183.7201,-1.49159,6.80911,6.84502,3
90.1951,65183.7403,-1.36469,6.62236,5.18105,3
90.2121,65183.7613,-0.36871,7.21134,5.85382,3
90.2329,65183.7813,0.09337,7.27837,6.25605,3
90.2531,65183.8013,0.09337,7.46991,5.78439,3
90.2757,65183.8213,0.11492,7.3502,6.4021,3
90.2931,65183.8413,0.13168,7.04374,7.21134,3
90.3143,65183.8613,0.27533,7.17063,6.01184,3
90.3399,65183.8822,0.24421,7.12514,5.62877,3
90.3542,65183.9023,0.26336,6.79474,6.17704,3
90.3753,65183.9223,-0.08619,6.73728,6.32069,3
90.3946,65183.9423,-0.42617,6.73968,5.56412,3
90.4152,65183.9623,-0.41659,7.00065,4.59687,3
90.4347,65183.9823,-0.28012,7.40766,3.98395,3
90.4543,65184.0023,-0.0838,7.45794,4.78362,3
90.4757,65184.0223,0.06704,7.64708,5.51385,3
90.4952,65184.0423,0.16281,8.06846,5.6144,3
90.5162,65184.0623,0.13647,8.15465,5.51145,3
90.5347,65184.0823,0.03352,8.33182,5.68862,3
90.5545,65184.1023,0.02873,8.41083,5.83467,3
90.5756,65184.1233,-0.18196,8.38689,6.30393,3
90.5983,65184.1443,-0.64883,8.17141,6.69658,3
90.619,65184.1643,-0.88107,8.12592,6.57927,3
90.638,65184.1843,-0.40223,8.5473,6.13634,3
90.6564,65184.2043,0.00958,8.90643,6.17943,3
90.677,65184.2243,0.65122,9.30626,6.46195,3
90.6953,65184.2443,0.84515,9.25598,6.98867,3
90.718,65184.2643,1.10133,8.88249,7.54413,3
90.7402,65184.2853,1.35033,8.37492,8.47547,3
90.7593,65184.3053,1.15879,7.57525,8.44674,3
90.7772,65184.3253,0.83079,7.12993,6.78996,3
90.8006,65184.3453,1.02232,7.20176,6.52659,3
90.8324,65184.3653,1.17316,6.9384,7.58962,3
90.8566,65184.3852,0.93613,7.17542,6.94797,3
90.8654,65184.4063,0.59137,7.10599,5.27203,3
90.8821,65184.4262,0.54109,7.03177,4.8315,3
90.8973,65184.4463,0.44293,6.82347,5.88734,3
90.9168,65184.4663,0.47405,6.88572,6.1531,3
90.9358,65184.4862,0.50757,6.89051,5.69581,3
90.9578,65184.5063,0.4118,6.89051,5.22894,3
90.977,65184.5263,0.16999,6.77799,4.83629,3
90.9977,65184.5463,-0.05986,6.59603,4.75967,3
91.0169,65184.5663,0.27294,7.01022,4.43167,3
91.0388,65184.5863,0.72305,7.53455,4.59447,3
91.0681,65184.6063,0.826,7.64947,5.54737,3
91.0834,65184.6273,0.30167,7.43878,6.3183,3
91.11,65184.6473,0.46687,7.75721,6.05733,3
