SensorTimestamp(s),gyro_x,gyro_y,gyro_z
65163.1124,-0.2419,0.29199,0.31215
65163.1233,-0.19059,0.33537,0.26939
65163.1333,-0.08858,0.42944,0.25412
65163.1434,-0.00977,0.49847,0.28161
65163.1533,0.04704,0.49663,0.34819
65163.1633,0.07208,0.44776,0.42211
65163.1733,0.07269,0.41233,0.48503
65163.1833,0.05376,0.36957,0.51068
65163.1933,-0.00122,0.28955,0.50824
65163.2034,-0.06903,0.20097,0.49358
65163.2133,-0.18692,0.08674,0.46304
65163.2233,-0.27794,-0.00855,0.41905
65163.2333,-0.33964,-0.08735,0.34758
65163.2433,-0.35369,-0.11729,0.27733
65163.2533,-0.32254,-0.07453,0.18387
65163.2634,-0.26817,0.05925,0.12156
65163.2733,-0.20097,0.17837,0.08369
65163.2833,-0.14111,0.24007,0.06964
65163.2933,-0.09468,0.29077,0.07086
65163.3033,-0.06658,0.35736,0.06903
65163.3133,-0.04826,0.45815,0.08674
65163.3243,-0.02443,0.55344,0.11057
65163.3343,0.01161,0.60842,0.14172
65163.3442,0.03665,0.62614,0.17043
65163.3544,0.05742,0.65485,0.20647
65163.3643,0.06781,0.65485,0.24496
65163.3743,0.08063,0.5846,0.27855
65163.3843,0.10018,0.4893,0.32009
65163.3943,0.14111,0.37018,0.3543
65163.4043,0.1912,0.29016,0.3934
65163.4144,0.23152,0.26878,0.41539
65163.4243,0.22174,0.27306,0.405
65163.4343,0.16249,0.29199,0.37324
65163.4443,0.07208,0.31521,0.34086
65163.4543,-0.04215,0.33537,0.31582
65163.4643,-0.10079,0.31704,0.29627
65163.4743,-0.13073,0.24679,0.27917
65163.4844,-0.08369,0.20586,0.26267
65163.4943,0.00489,0.17654,0.25107
65163.5043,0.08063,0.13744,0.2419
65163.5143,0.15699,0.0733,0.24984
65163.5243,0.20953,0.06781,0.25595
65163.5343,0.23824,0.09224,0.24557
65163.5444,0.23518,0.12645,0.21808
65163.5543,0.20036,0.21625,0.18082
65163.5643,0.12095,0.31337,0.14661
65163.5743,0.0226,0.35308,0.12217
65163.5843,-0.04704,0.3146,0.11301
65163.5943,-0.08674,0.22113,0.1295
65163.6044,-0.0788,0.11729,0.146
65163.6143,-0.00855,-0.00244,0.16005
65163.6243,0.07453,-0.10018,0.17593
65163.6343,0.14539,-0.15027,0.19609
65163.6443,0.16188,-0.13989,0.21014
65163.6553,0.07453,-0.0617,0.22969
65163.6653,-0.05925,0.01649,0.2645
65163.6753,-0.2138,0.03421,0.29932
65163.6853,-0.30604,0.011,0.3317
65163.6954,-0.35797,-0.02321,0.3427
65163.7053,-0.36102,-0.00183,0.32926
65163.7153,-0.32742,0.04215,0.29444
65163.7253,-0.29016,0.02077,0.26634
65163.7353,-0.25412,-0.07819,0.20342
65163.7463,-0.22969,-0.23152,0.14966
65163.7563,-0.21441,-0.37446,0.09896
65163.7663,-0.19853,-0.44471,0.07819
65163.7764,-0.17287,-0.43921,0.07147
65163.7863,-0.14172,-0.37324,0.08125
65163.7963,-0.05498,-0.26573,0.09224
65163.8063,0.02382,-0.14722,0.09468
65163.8163,0.14478,0.04154,0.10446
65163.8263,0.19364,0.17654,0.11851
65163.8364,0.20647,0.33048,0.12217
65163.8464,0.18692,0.37202,0.11057
65163.8573,0.17043,0.30788,0.05131
65163.8674,0.15821,0.16738,-0.00061
65163.8773,0.15944,0.00367,-0.04581
65163.8873,0.13256,-0.13256,-0.08002
65163.8973,0.07269,-0.26328,-0.10629
65163.9083,0.00794,-0.24129,-0.11851
65163.9183,-0.05437,-0.15699,-0.12584
65163.9283,-0.0733,-0.10079,-0.12095
65163.9383,-0.06109,-0.02688,-0.08674
65163.9493,-0.03848,0.04459,-0.03848
65163.9593,-0.00061,0.08858,0.00733
65163.9693,0.04337,0.08308,0.0281
65163.9794,0.10996,0.05376,0.05376
65163.9903,0.15577,0.08063,0.05376
65164.0013,0.1857,0.11606,0.03971
65164.0113,0.20159,0.13867,0.03971
65164.0213,0.2193,0.17593,0.05192
65164.0314,0.23335,0.1967,0.06048
65164.0411,0.23518,0.23579,0.0843
65164.0513,0.23702,0.23579,0.1124
65164.0613,0.23702,0.20769,0.12584
65164.0723,0.23763,0.18204,0.13195
65164.0823,0.21808,0.13195,0.1295
65164.0923,0.1631,0.06475,0.10507
65164.1023,0.10324,0.04948,0.06964
65164.1124,0.0843,0.11912,0.0226
65164.1224,0.08125,0.21808,-0.04643
65164.1323,0.08552,0.23885,-0.08674
65164.1423,0.10507,0.22419,-0.11179
65164.1523,0.14478,0.2193,-0.10568
65164.1623,0.17593,0.21075,-0.07453
65164.1723,0.17043,0.18937,-0.04032
65164.1823,0.15699,0.17226,0.01405
65164.1923,0.14355,0.16127,0.05437
65164.2023,0.13683,0.18082,0.08186
65164.2133,0.13134,0.22541,0.09346
65164.2233,0.09652,0.27428,0.08247
65164.2333,0.05192,0.29444,0.05925
65164.2433,0.0055,0.27428,0.0171
65164.2533,-0.01772,0.23518,0.00489
65164.2634,-0.01038,0.19487,0.01466
65164.2733,0.02321,0.19975,0.05498
65164.2833,0.07758,0.24862,0.11484
65164.2933,0.11179,0.29138,0.13989
65164.3033,0.11179,0.34575,0.15699
65164.3133,0.07819,0.38423,0.16799
65164.3233,0.02627,0.39706,0.18754
65164.3334,-0.00794,0.40256,0.21136
65164.3433,-0.03176,0.36896,0.22541
65164.3533,-0.02321,0.31337,0.22907
65164.3633,-0.00367,0.26267,0.22663
65164.3733,-0.00122,0.29322,0.23213
65164.3833,-0.04581,0.38668,0.2193
65164.3934,-0.10751,0.45937,0.19975
65164.4033,-0.19914,0.45937,0.1912
65164.4144,-0.27489,0.36591,0.20097
65164.4243,-0.31765,0.23824,0.21258
65164.4343,-0.31582,0.09957,0.18631
65164.4443,-0.27061,0.00305,0.1179
65164.4543,-0.20464,-0.01833,0.06109
65164.4643,-0.12584,0.0226,0.00367
65164.4743,-0.08491,0.08186,-0.01038
65164.4844,-0.02382,0.19181,-0.01283
65164.4943,0.03604,0.29077,-0.02627
65164.5043,0.08186,0.32559,-0.04337
65164.5143,0.08063,0.30665,-0.03604
65164.5243,0.04032,0.23091,-0.01894
65164.5343,-0.00794,0.16982,0.01649
65164.5444,-0.04826,0.12278,0.02016
65164.5543,-0.05864,0.11606,0.00244
65164.5643,-0.06658,0.13806,-0.03848
65164.5743,-0.08002,0.14233,-0.05681
65164.5843,-0.10018,0.12828,-0.06597
65164.5943,-0.12034,0.10018,-0.06658
65164.6044,-0.13561,0.05742,-0.06536
65164.6141,-0.14722,0.00977,-0.05009
65164.6243,-0.15272,-0.05742,-0.02871
65164.6343,-0.13683,-0.1124,-0.0171
65164.6443,-0.10751,-0.09285,-0.00489
65164.6543,-0.06658,0.02382,0.00794
65164.6644,-0.02566,0.17287,0.02138
65164.6743,0.00733,0.26878,0.04276
65164.6843,0.03054,0.34697,0.08125
65164.6943,0.04704,0.37018,0.10751
65164.7043,0.07086,0.33475,0.13256
65164.7153,0.11057,0.23702,0.13378
65164.7253,0.12034,0.14905,0.12706
65164.7363,0.11179,0.12339,0.13989
65164.7463,0.05681,0.07147,0.14661
65164.7563,-0.00672,0.02749,0.16982
65164.7663,-0.05864,0.01222,0.21197
65164.7764,-0.0672,0.00672,0.25351
65164.7863,-0.01833,-0.011,0.28711
65164.7963,0.04704,-0.02932,0.28039
65164.8063,0.10812,-0.03238,0.23335
65164.8163,0.12156,-0.02566,0.17776
65164.8263,0.09285,-0.03726,0.11423
65164.8364,0.03421,-0.05986,0.04948
65164.8463,-0.03054,-0.07941,-0.02932
65164.8563,-0.06964,-0.09529,-0.0843
65164.8663,-0.08674,-0.09285,-0.10873
65164.8763,-0.07697,-0.07941,-0.08735
65164.8863,-0.03604,-0.07941,-0.03482
65164.8963,0.0055,-0.11118,0.01038
65164.9064,0.05864,-0.1631,0.05864
65164.9163,0.0843,-0.20159,0.07636
65164.9263,0.11118,-0.25717,0.09163
65164.9363,0.12278,-0.28222,0.10996
65164.9463,0.13561,-0.281,0.14233
65164.9563,0.15272,-0.26389,0.1686
65164.9664,0.1631,-0.21502,0.21197
65164.9763,0.13622,-0.17837,0.24923
65164.9863,0.06475,-0.2138,0.28588
65164.9963,0.0171,-0.24496,0.3146
65165.0063,0.02321,-0.21136,0.32376
65165.0173,0.0843,-0.16799,0.23946
65165.0273,0.16188,-0.09285,0.11301
65165.0373,0.19975,0.00733,0.02688
65165.0473,0.14478,0,-0.09957
65165.0574,0.00428,-0.08674,-0.18265
65165.0673,-0.15088,-0.24129,-0.3317
65165.0773,-0.2584,-0.3543,-0.41966
65165.0873,-0.41111,-0.48625,-0.45571
65165.0973,-0.47586,-0.56627,-0.42455
65165.1083,-0.42272,-0.53512,-0.40439
65165.1183,-0.31093,-0.44166,-0.43127
65165.1283,-0.12645,-0.3427,-0.47281
65165.1384,0.01466,-0.23457,-0.45693
65165.1483,0.13806,-0.06353,-0.39645
65165.1583,0.19792,0.06658,-0.34819
65165.1683,0.20464,0.15455,-0.30421
65165.1783,0.18998,0.19487,-0.24374
65165.1883,0.14783,0.19731,-0.15577
65165.1983,0.11057,0.14294,-0.09591
65165.2084,0.07208,-0.00611,-0.04459
65165.2182,0.0507,-0.16127,-0.00733
65165.2283,0.02382,-0.31887,0.01772
65165.2383,-0.02993,-0.40378,0.03421
65165.2483,-0.11179,-0.416,0.03604
65165.2583,-0.19242,-0.32193,0.05376
65165.2684,-0.2364,-0.14966,0.04948
65165.2783,-0.21808,-0.03238,0.02016
65165.2894,-0.1295,0.03787,-0.01405
65165.2993,-0.03665,0.0617,-0.0336
65165.3093,0.02932,0.06964,-0.0562
65165.3193,0.03543,0.10263,-0.0672
65165.3293,0.00428,0.13073,-0.07514
65165.3393,-0.03971,0.12156,-0.06048
65165.3493,-0.06353,0.0562,-0.01955
65165.3594,-0.04765,-0.02627,0.04765
65165.3693,0.00183,-0.10629,0.12156
65165.3793,0.03543,-0.15211,0.15088
65165.3893,0.02505,-0.13011,0.15333
65165.3993,-0.01466,-0.03726,0.11729
65165.4093,-0.06231,0.11301,0.06781
65165.4194,-0.09102,0.21075,0.03176
65165.4293,-0.08247,0.25717,-0.02016
65165.4393,-0.05986,0.20525,-0.04215
65165.4493,-0.02077,0.09957,-0.04032
65165.4593,-0.01344,0.03848,-0.03054
65165.4693,-0.02871,-0.04032,-0.02382
65165.4793,-0.05864,-0.0336,0
65165.4893,-0.08674,0.07025,0.02932
65165.4993,-0.07147,0.17837,0.03482
65165.5093,-0.02932,0.28527,0.02871
65165.5203,0.0336,0.36896,0.03971
65165.5303,0.0733,0.3769,0.05376
65165.5403,0.09224,0.30727,0.06353
65165.5503,0.10385,0.15272,0.08919
65165.5603,0.11484,0.00122,0.10324
65165.5703,0.12706,-0.10507,0.10201
65165.5803,0.10324,-0.08491,0.08247
65165.5903,0.06109,0.02016,0.0507
65165.6003,-0.00122,0.1912,0.01466
65165.6103,-0.06781,0.45204,-0.03726
65165.6213,-0.08186,0.62797,-0.0617
65165.6313,-0.02932,0.67317,-0.05315
65165.6413,0.04093,0.63713,-0.04581
65165.6513,0.10751,0.50396,-0.03299
65165.6613,0.10812,0.30299,-0.02505
65165.6713,0.02688,0.09041,-0.01466
65165.6813,-0.08063,0.00122,0.01466
65165.6913,-0.16554,0.04459,0.03726
65165.7013,-0.18448,0.09102,0.03726
65165.7113,-0.16249,0.10079,0.00489
65165.7213,-0.13561,0.12034,-0.00977
65165.7312,-0.12156,0.1576,-0.0391
65165.7413,-0.13989,0.11668,-0.06842
65165.7513,-0.17898,-0.00122,-0.05559
65165.7613,-0.20586,-0.09407,-0.01405
65165.7713,-0.19975,-0.10079,0.05681
65165.7813,-0.16677,-0.00916,0.1014
65165.7913,-0.10934,0.13683,0.12584
65165.8013,-0.05498,0.2419,0.14661
65165.8113,-0.03054,0.30971,0.15149
65165.8212,-0.03787,0.2926,0.14233
65165.8313,-0.04459,0.1967,0.11057
65165.8413,-0.03604,0.08186,0.0843
65165.8513,-0.03176,-0.04643,0.05986
65165.8613,-0.02138,-0.13073,0.05742
65165.8713,-0.02505,-0.17349,0.04154
65165.8813,-0.05559,-0.19731,0.02443
65165.8913,-0.11118,-0.17532,0.01222
65165.9013,-0.14172,-0.10934,0.01283
65165.9113,-0.17104,-0.01833,0.00122
65165.9213,-0.17532,0.06353,-0.02871
65165.9323,-0.17287,0.12828,-0.0391
65165.9423,-0.15577,0.16188,-0.01649
65165.9533,-0.1179,0.16616,0.02627
65165.9643,-0.06475,0.15149,0.05559
65165.9743,-0.00733,0.12034,0.07941
65165.9843,0.0452,0.1295,0.11668
65165.9943,0.07636,0.1686,0.1631
65166.0043,0.09957,0.19487,0.19853
65166.0143,0.12523,0.20464,0.21625
65166.0243,0.15272,0.23702,0.21319
65166.0343,0.15638,0.24923,0.16738
65166.0453,0.10812,0.22297,0.135
65166.0553,0.05681,0.19364,0.10263
65166.0653,0.01405,0.15516,0.08186
65166.0753,0.00122,0.09896,0.09102
65166.0853,0.00611,0.02566,0.11851
65166.0953,0.02566,-0.04948,0.16066
65166.1053,0.0507,-0.0843,0.17776
65166.1153,0.06964,-0.1069,0.17776
65166.1253,0.07575,-0.10018,0.15027
65166.1353,0.05742,-0.04887,0.11912
65166.1453,0.03726,0.01772,0.08125
65166.1553,0.03971,0.06842,0.05253
65166.1653,0.05803,0.06048,0.0171
65166.1753,0.08552,0.00061,-0.0171
65166.1853,0.10568,-0.05498,-0.02749
65166.1953,0.1124,-0.10201,-0.02871
65166.2053,0.12584,-0.11423,-0.0281
65166.2153,0.10934,-0.10446,-0.0336
65166.2253,0.05192,-0.09163,-0.03726
65166.2353,-0.03115,-0.04826,-0.02138
65166.2453,-0.09163,-0.03482,-0.00122
65166.2553,-0.09529,-0.0898,0.02932
65166.2653,-0.05925,-0.15394,0.07025
65166.2753,-0.00916,-0.21502,0.13256
65166.2853,0.03848,-0.2529,0.19548
65166.2953,0.07025,-0.29383,0.25107
65166.3053,0.09224,-0.33659,0.27
65166.3153,0.10812,-0.39034,0.26817
65166.3253,0.08919,-0.38607,0.25045
65166.3353,0.01038,-0.34819,0.18815
65166.3453,-0.13928,-0.33598,0.11973
65166.3553,-0.3427,-0.32498,0.01222
65166.3653,-0.49052,-0.34208,-0.08735
65166.3753,-0.63408,-0.40439,-0.20892
65166.3853,-0.70433,-0.43982,-0.30482
65166.3953,-0.72388,-0.3934,-0.39156
65166.4053,-0.67928,-0.32681,-0.43066
65166.4153,-0.55955,-0.2474,-0.42577
65166.4253,-0.38851,-0.22052,-0.3372
65166.4353,-0.15149,-0.21869,-0.17226
65166.4453,0.03665,-0.21197,-0.00977
65166.4553,0.16616,-0.17043,0.12889
65166.4653,0.18082,-0.10751,0.20464
65166.4753,0.12095,-0.00977,0.2138
65166.4853,0.05009,0.07819,0.18692
65166.4953,-0.01527,0.16432,0.12034
65166.5053,-0.04154,0.18876,0.06597
65166.5153,-0.02627,0.19609,0.03482
65166.5253,0.02932,0.15821,0.02077
65166.5353,0.09224,-0.00061,0.0171
65166.5453,0.13011,-0.14844,0.02199
65166.5553,0.13195,-0.30604,0.02321
65166.5653,0.09529,-0.40256,0.01161
65166.5753,-0.00305,-0.416,-0.02993
65166.5853,-0.08858,-0.34941,-0.0672
65166.5953,-0.18143,-0.19181,-0.12706
65166.6053,-0.22419,-0.0391,-0.1857
65166.6153,-0.19548,0.10385,-0.22907
65166.6253,-0.14478,0.19242,-0.2248
65166.6353,-0.0617,0.23702,-0.18692
65166.6453,0.02871,0.2138,-0.10934
65166.6553,0.14905,0.09591,-0.01344
65166.6653,0.24007,-0.02077,0.05315
65166.6753,0.28405,-0.10873,0.08919
65166.6853,0.25595,-0.17165,0.08369
65166.6963,0.16066,-0.16677,0.06536
65166.7063,0.08491,-0.05742,0.03421
65166.7163,0.00305,0.02016,-0.02016
65166.7262,-0.03971,0.0672,-0.04276
65166.7363,-0.05131,0.14783,-0.04154
65166.7473,-0.02749,0.1912,-0.01833
65166.7572,0.02932,0.13928,-0.00733
65166.7673,0.08491,0.0507,-0.011
65166.7773,0.14416,-0.03543,-0.01283
65166.7873,0.18143,-0.04032,-0.02443
65166.7973,0.16493,0.00611,-0.03971
65166.8073,0.12462,0.10263,-0.05315
65166.8173,0.06475,0.22724,-0.06597
65166.8273,0.04581,0.31276,-0.05742
65166.8373,0.06536,0.32926,-0.02016
65166.8473,0.11729,0.30971,0.01405
65166.8573,0.20953,0.25534,0.06597
65166.8673,0.26512,0.18082,0.09163
65166.8773,0.25351,0.08002,0.09163
65166.8872,0.21441,0.03115,0.08186
65166.8973,0.13683,0.00794,0.06597
65166.9073,0.10568,0.00244,0.04459
65166.9173,0.11729,0.01649,-0.02627
65166.9273,0.15088,0.09896,-0.09468
65166.9373,0.17715,0.2584,-0.14966
65166.9473,0.1741,0.41783,-0.1741
65166.9573,0.15333,0.51679,-0.14233
65166.9673,0.13683,0.51801,-0.08613
65166.9773,0.1295,0.45571,0.00122
65166.9883,0.12034,0.3543,0.07758
65166.9983,0.06353,0.22419,0.135
65167.0083,0.00183,0.14172,0.17471
65167.0183,-0.07514,0.08125,0.17776
65167.0283,-0.13744,-0.01405,0.16738
65167.0383,-0.18937,-0.19487,0.14294
65167.0493,-0.19548,-0.33048,0.10263
65167.0593,-0.15882,-0.3769,0.04704
65167.0693,-0.11057,-0.34453,0.01466
65167.0793,-0.07208,-0.22541,-0.0055
65167.0893,-0.04704,-0.03421,-0.011
65167.0993,-0.03543,0.15455,-0.01894
65167.1093,-0.01161,0.26939,-0.01894
65167.1193,0.02993,0.29627,-0.00305
65167.1293,0.05437,0.21991,0.02505
65167.1393,0.07269,0.08796,0.0898
65167.1493,0.08796,-0.04643,0.15149
65167.1593,0.11484,-0.1576,0.22419
65167.1693,0.14416,-0.18876,0.24618
65167.1793,0.16249,-0.16188,0.22602
65167.1893,0.13378,-0.10385,0.18754
65167.1993,0.05559,-0.0391,0.13195
65167.2092,-0.02016,0.00916,0.08125
65167.2193,-0.08308,0.03054,0.0452
65167.2293,-0.10324,-0.00855,0.03543
65167.2393,-0.09346,-0.09591,0.01222
65167.2493,-0.05009,-0.15882,-0.00489
65167.2593,0.01466,-0.18204,-0.03787
65167.2693,0.06842,-0.15516,-0.06292
65167.2793,0.11851,-0.10018,-0.04887
65167.2893,0.14294,0.02077,-0.0562
65167.2993,0.12828,0.2022,-0.05559
65167.3093,0.09652,0.34208,-0.03176
65167.3193,0.05986,0.40745,0.01161
65167.3293,0.03971,0.41356,0.0452
65167.3393,0.04826,0.35675,0.07758
65167.3493,0.07453,0.24068,0.08796
65167.3593,0.07697,0.06597,0.09285
65167.3693,0.03421,-0.01833,0.09713
65167.3793,-0.05009,-0.06536,0.10934
65167.3893,-0.10201,-0.09163,0.1295
65167.3993,-0.10201,-0.10812,0.16005
65167.4091,0.06597,0.13134,0.20953
65167.4191,0.07636,0.13622,0.20464
65167.4291,0.07636,0.13622,0.20464
65167.4393,0.12217,0.17471,0.16738
65167.4493,0.15394,0.15638,0.1179
65167.4593,0.1686,0.07391,0.07391
65167.4693,0.1741,-0.00244,0.03848
65167.4793,0.19487,-0.09346,0.03848
65167.4891,0.19792,-0.14966,0.05559
65167.5003,0.18143,-0.17043,0.09896
65167.5103,0.12034,-0.10996,0.12095
65167.5203,0.03238,-0.03238,0.11912
65167.5303,-0.04459,-0.00794,0.08308
65167.5403,-0.08613,0.04215,0.02688
65167.5503,-0.08919,0.08125,-0.00733
65167.5603,-0.03421,0.01405,0.00489
65167.5703,0.07025,-0.17226,0.05803
65167.5803,0.19303,-0.40867,0.135
65167.5903,0.25901,-0.59743,0.17471
65167.6003,0.20831,-0.68539,0.2138
65167.6102,0.06353,-0.62675,0.21625
65167.6203,-0.10996,-0.37263,0.16127
65167.6303,-0.22907,-0.13378,0.08125
65167.6403,-0.31948,0.10018,-0.03726
65167.6503,-0.33903,0.146,-0.14539
65167.6603,-0.32559,0.05681,-0.22052
65167.6703,-0.27672,-0.08063,-0.25534
65167.6803,-0.20831,-0.29199,-0.27306
65167.6903,-0.13134,-0.50946,-0.2584
65167.7003,-0.0562,-0.66768,-0.2419
65167.7102,-0.011,-0.66401,-0.22235
65167.7203,0.04276,-0.50641,-0.20953
65167.7313,0.10446,-0.28833,-0.20831
65167.7413,0.1576,-0.11545,-0.24068
65167.7513,0.16188,-0.00122,-0.2584
65167.7613,0.10385,0.11301,-0.27733
65167.7713,0.03238,0.1741,-0.31704
65167.7813,-0.02321,0.21014,-0.33842
65167.7913,-0.03176,0.21991,-0.33537
65167.8013,-0.01466,0.17471,-0.31154
65167.8113,-0.00305,0.09957,-0.27855
65167.8213,-0.03054,-0.00977,-0.2022
65167.8313,-0.08186,-0.12767,-0.135
65167.8413,-0.12339,-0.29688,-0.05376
65167.8513,-0.13195,-0.41661,-0.00489
65167.8613,-0.11729,-0.48258,0.03787
65167.8713,-0.08919,-0.47098,0.05498
65167.8813,-0.04093,-0.37263,0.06964
65167.8913,0.00733,-0.26389,0.07025
65167.9013,0.05376,-0.12767,0.03054
65167.9113,0.04704,-0.02505,-0.03176
65167.9213,-0.00794,0.11179,-0.09407
65167.9313,-0.0617,0.21075,-0.13989
65167.9413,-0.09774,0.25656,-0.17287
65167.9513,-0.07758,0.20525,-0.17287
65167.9613,0.00183,0.09102,-0.13317
65167.9713,0.1124,-0.05559,-0.09652
65167.9813,0.17776,-0.22663,-0.05864
65167.9913,0.15211,-0.27855,-0.00916
65168.0013,0.03176,-0.2474,0.05986
65168.0113,-0.12889,-0.13806,0.11057
65168.0213,-0.27978,0.0507,0.12523
65168.0313,-0.31948,0.16127,0.10568
65168.0423,-0.26634,0.1967,0.07819
65168.0523,-0.16432,0.1124,0.04459
65168.0623,-0.05986,0.00428,0.02871
65168.0723,0.01222,-0.05498,-0.00428
65168.0823,0.02688,-0.02016,-0.05009
65168.0923,-0.00183,0.0672,-0.09774
65168.1023,-0.02993,0.1857,-0.15149
65168.1123,-0.0336,0.27184,-0.19487
65168.1223,-0.00672,0.33292,-0.20892
65168.1323,0.02443,0.33414,-0.13806
65168.1423,0.09529,0.281,-0.03848
65168.1523,0.14478,0.23152,0.0336
65168.1623,0.18509,0.1631,0.10446
65168.1723,0.17043,0.13806,0.12645
65168.1823,0.10507,0.19487,0.09346
65168.1923,0.04032,0.24618,0.05009
65168.2023,-0.04337,0.30238,-0.02505
65168.2123,-0.03665,0.27122,-0.0733
65168.2223,0.03971,0.21502,-0.11545
65168.2323,0.10263,0.19731,-0.10568
65168.2423,0.14233,0.24129,-0.0452
65168.2523,0.11484,0.34575,0.03604
65168.2623,0.05925,0.44593,0.1124
65168.2723,0.02688,0.49297,0.14844
65168.2823,-0.00428,0.50274,0.16432
65168.2923,-0.01405,0.44715,0.16493
65168.3023,-0.0171,0.40623,0.17165
65168.3123,0.02016,0.38912,0.17654
65168.3223,0.05376,0.32193,0.17654
65168.3323,0.05253,0.26328,0.19242
65168.3423,0.01161,0.21686,0.25534
65168.3523,-0.03787,0.1912,0.3091
65168.3623,-0.10507,0.06353,0.37141
65168.3723,-0.16066,-0.04765,0.40623
65168.3823,-0.15394,-0.18937,0.4215
65168.3923,-0.09774,-0.29199,0.42333
65168.4023,-0.01772,-0.28283,0.39584
65168.4123,0.02871,-0.18021,0.34392
65168.4223,0.03604,-0.03848,0.28833
65168.4323,0.01038,0.13622,0.26939
65168.4423,-0.03176,0.29199,0.281
65168.4523,-0.03604,0.32865,0.2981
65168.4623,-0.01772,0.28405,0.32865
65168.4723,0.01405,0.22235,0.37324
65168.4823,0.06109,0.11912,0.40989
65168.4923,0.08735,0.01833,0.42761
65168.5023,0.11118,-0.00122,0.43616
65168.5123,0.10568,0.02932,0.4215
65168.5223,0.04826,0.07208,0.37813
65168.5323,0.01038,0.12339,0.35186
65168.5423,-0.03848,0.18448,0.27184
65168.5523,-0.09163,0.24862,0.20159
65168.5623,-0.16127,0.3543,0.11179
65168.5723,-0.1912,0.40561,0.04826
65168.5823,-0.19609,0.38729,-0.01527
65168.5923,-0.12523,0.3598,-0.03115
65168.6023,0.04276,0.37935,-0.04398
65168.6123,0.16616,0.37751,-0.06842
65168.6223,0.18509,0.36346,-0.09224
65168.6323,0.10201,0.3207,-0.08796
65168.6423,0.00977,0.22724,-0.06292
65168.6523,-0.06109,0.18204,-0.06048
65168.6623,-0.09285,0.17593,-0.07575
65168.6723,-0.0788,0.19731,-0.09224
65168.6823,0,0.16554,-0.09774
65168.6923,0.06781,0.11973,-0.07453
65168.7023,0.13989,0.05498,-0.00855
65168.7123,0.15027,0.03848,0.06658
65168.7223,0.11301,0.01894,0.14722
65168.7333,0.0562,0.0391,0.18265
65168.7433,0.01527,0.09957,0.20097
65168.7533,-0.00672,0.16738,0.19975
65168.7633,-0.05437,0.2138,0.19303
65168.7733,-0.10446,0.27917,0.1967
65168.7833,-0.11606,0.3146,0.17715
65168.7933,-0.09529,0.29932,0.1124
65168.8033,-0.06475,0.2022,0.02932
65168.8133,-0.04398,0.13683,-0.00367
65168.8233,-0.01405,0.08919,-0.01344
65168.8333,0.01466,0.04093,-0.00183
65168.8433,0.07453,-0.03054,0.02382
65168.8533,0.12523,-0.08674,0.03421
65168.8633,0.14294,-0.12462,0.03054
65168.8733,0.10812,-0.10934,0.01833
65168.8833,0.04643,-0.00916,-0.02627
65168.8933,-0.01955,0.06231,-0.09102
65168.9033,-0.07086,0.09591,-0.18021
65168.9133,-0.09041,0.10018,-0.2138
65168.9233,-0.08552,0.07453,-0.2138
65168.9333,-0.05559,-0.0281,-0.1857
65168.9433,0.03543,-0.15516,-0.07758
65168.9533,0.15272,-0.24679,0.03054
65168.9643,0.35064,-0.40012,0.19975
65168.9743,0.53145,-0.54184,0.28955
65168.9843,0.64141,-0.63713,0.35247
65168.9943,0.61758,-0.65485,0.36652
65169.0043,0.4441,-0.55528,0.33475
65169.0143,0.28039,-0.38912,0.31521
65169.0243,0.22235,-0.24007,0.27428
65169.0343,0.30421,-0.23152,0.20159
65169.0443,0.45509,-0.25229,0.12034
65169.0543,0.53695,-0.24984,0.09163
65169.0643,0.50885,-0.27,0.04398
65169.0743,0.39584,-0.281,-0.02138
65169.0853,0.15821,-0.26634,-0.11912
65169.0953,-0.06353,-0.25656,-0.19914
65169.1053,-0.26328,-0.21686,-0.23824
65169.1153,-0.33598,-0.19059,-0.27855
65169.1253,-0.33231,-0.14966,-0.27978
65169.1353,-0.24435,-0.16493,-0.27245
65169.1453,-0.08308,-0.17837,-0.2364
65169.1553,0.05437,-0.14478,-0.18631
65169.1653,0.16616,-0.10934,-0.146
65169.1753,0.22419,-0.09041,-0.13195
65169.1853,0.20159,-0.01649,-0.13134
65169.1953,0.09468,0.10018,-0.12645
65169.2053,0.00855,0.21686,-0.09468
65169.2153,-0.0055,0.22174,-0.09102
65169.2253,0.03604,0.12828,-0.11851
65169.2353,0.10385,0.02382,-0.10568
65169.2453,0.16066,-0.12889,-0.06536
65169.2553,0.18021,-0.22541,-0.04154
65169.2653,0.16249,-0.26145,-0.011
65169.2753,0.09713,-0.22602,0.01833
65169.2853,0.00672,-0.16493,0.02443
65169.2953,-0.06536,-0.135,0.01955
65169.3053,-0.10873,-0.07391,0.01527
65169.3153,-0.07575,-0.02566,-0.00489
65169.3253,-0.00428,-0.03543,-0.04032
65169.3353,0.04093,-0.04948,-0.06475
65169.3453,0.02382,-0.04581,-0.06842
65169.3553,-0.02505,0.00305,-0.02138
65169.3653,-0.02627,0.05192,0.01222
65169.3753,0.0281,0.07575,0.0171
65169.3853,0.08735,0.06597,0.04459
65169.3953,0.11973,0.02566,0.05253
65169.4053,0.09774,-0.00367,0.04093
65169.4153,0.04337,-0.00916,0.01038
