AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z,Accuracy
51.1962,65144.7426,0.04154,-0.16005,0.03482,3
51.2073,65144.7525,0.0788,-0.14539,0.03176,3
51.2152,65144.7625,0.09346,-0.1069,0.02199,3
51.2248,65144.7725,0.08125,-0.08002,-0.00672,3
51.2334,65144.7835,0.05315,-0.07819,-0.03299,3
51.2458,65144.7935,0.01283,-0.07086,-0.06109,3
51.2534,65144.8036,-0.02077,-0.07575,-0.09102,3
51.266,65144.8136,-0.05559,-0.06414,-0.12645,3
51.2744,65144.8236,-0.07514,-0.04643,-0.14355,3
51.2869,65144.8336,-0.08247,-0.03176,-0.17471,3
51.2952,65144.8435,-0.08247,-0.03604,-0.18815,3
51.3129,65144.8535,-0.0788,-0.06597,-0.19487,3
51.3175,65144.8635,-0.06109,-0.10201,-0.19609,3
51.3283,65144.8745,-0.05131,-0.13195,-0.19609,3
51.3399,65144.8845,-0.04093,-0.13622,-0.17776,3
51.3486,65144.8946,-0.03176,-0.08674,-0.146,3
51.3647,65144.9046,-0.02382,-0.06109,-0.12095,3
51.3734,65144.9146,-0.02993,-0.04581,-0.10201,3
51.378,65144.9245,-0.04704,-0.03726,-0.09652,3
51.3975,65144.9345,-0.07758,-0.02505,-0.10629,3
51.405,65144.9445,-0.1069,-0.02871,-0.11973,3
51.4084,65144.9546,-0.14416,-0.05192,-0.13744,3
51.4153,65144.9646,-0.15699,-0.06353,-0.13989,3
51.4343,65144.9746,-0.14111,-0.04948,-0.146,3
51.4359,65144.9846,-0.11973,-0.04154,-0.14722,3
51.4528,65144.9945,-0.07697,-0.04215,-0.14539,3
51.4555,65145.0045,-0.03238,-0.02749,-0.13989,3
51.4691,65145.0146,0,-0.00977,-0.14111,3
51.4742,65145.0246,0.00061,-0.00855,-0.13561,3
51.4881,65145.0346,-0.01222,-0.00367,-0.12278,3
51.4942,65145.0444,-0.01772,0.01649,-0.10324,3
51.5061,65145.0545,-0.01772,0.03543,-0.08613,3
51.514,65145.0645,-0.00183,0.03971,-0.07697,3
51.5294,65145.0745,0.03238,0.03971,-0.07453,3
51.5357,65145.0846,0.04765,0.02016,-0.06964,3
51.547,65145.0946,0.05742,0.02505,-0.06964,3
51.5541,65145.1046,0.04765,0.02566,-0.07391,3
51.5674,65145.1145,0.01588,0.011,-0.09468,3
51.5739,65145.1245,-0.02443,-0.02016,-0.10507,3
51.5868,65145.1345,-0.06475,-0.0452,-0.1179,3
51.5957,65145.1446,-0.0843,-0.05192,-0.11423,3
51.6093,65145.1546,-0.08491,-0.03543,-0.09346,3
51.6149,65145.1646,-0.0507,-0.01344,-0.07819,3
51.6271,65145.1745,0.00794,0.02016,-0.06048,3
51.6338,65145.1845,0.0452,0.03421,-0.04093,3
51.6456,65145.1945,0.07697,0.03604,-0.01405,3
51.654,65145.2046,0.07758,0.03238,0.00855,3
51.6665,65145.2146,0.04826,0.01466,0.02138,3
51.6753,65145.2255,0.01466,0.00061,0.02443,3
51.688,65145.2356,-0.00977,-0.00794,0.01466,3
51.7001,65145.2465,-0.01466,0.03054,0.00794,3
51.7081,65145.2566,-0.01161,0.05315,0.00916,3
51.7183,65145.2666,-0.00855,0.06414,0.01527,3
51.7306,65145.2776,-0.00428,0.07269,0.01772,3
51.7371,65145.2876,-0.00367,0.06048,0.02749,3
51.7491,65145.2976,0.00489,0.04826,0.02443,3
51.7571,65145.3076,0.0171,0.02688,0.02688,3
51.7691,65145.3175,0.03726,-0.01038,0.0281,3
51.777,65145.3275,0.04032,-0.03299,0.03604,3
51.7891,65145.3375,0.03115,-0.01588,0.04093,3
51.7971,65145.3476,0.00489,-0.00305,0.04215,3
51.8104,65145.3576,-0.02443,-0.01466,0.05681,3
51.8191,65145.3686,-0.04154,-0.01588,0.05376,3
51.8359,65145.3786,-0.03848,0.02505,0.0281,3
51.838,65145.3886,-0.04276,0.03971,0.01283,3
51.8553,65145.3985,-0.03848,0.02199,0.00916,3
51.8628,65145.4085,-0.02199,0.0226,0.00855,3
51.8726,65145.4185,-0.01222,0.00428,0.01649,3
51.8803,65145.4286,0.00122,-0.01527,0.02321,3
51.8893,65145.4386,0.01344,-0.0281,0.02993,3
51.9087,65145.4486,0.03176,-0.03176,0.0281,3
51.9114,65145.4586,0.03848,-0.02138,0.01161,3
51.9183,65145.4685,0.02138,0.00672,0.00244,3
51.9322,65145.4785,0.00061,0.01649,0.00183,3
51.9374,65145.4885,-0.011,0.01161,0.00672,3
51.9489,65145.4986,0,-0.04093,0.01833,3
51.9573,65145.5085,0.02688,-0.08491,0.02932,3
51.9689,65145.5185,0.04032,-0.09529,0.02566,3
51.9781,65145.5285,0.0171,-0.08552,0.00611,3
51.9905,65145.5385,-0.0226,-0.06292,-0.00489,3
51.9991,65145.5495,-0.0336,-0.05681,-0.00855,3
52.0117,65145.5595,-0.0171,-0.05315,-0.00489,3
52.0191,65145.5695,0.01283,-0.04765,-0.00489,3
52.0453,65145.5795,0.05315,-0.03726,-0.0055,3
52.0468,65145.5895,0.0788,-0.02077,-0.00489,3
52.0534,65145.5995,0.07941,-0.01955,0.00489,3
52.0596,65145.6095,0.08674,-0.04459,0.01894,3
52.0726,65145.6195,0.11729,-0.09529,0.01588,3
52.0794,65145.6295,0.14233,-0.13744,0.00183,3
52.095,65145.6395,0.15394,-0.14722,-0.00977,3
52.1015,65145.6495,0.1295,-0.09896,-0.01283,3
52.1119,65145.6595,0.07575,-0.0281,-0.03726,3
52.1208,65145.6695,0.01038,0.02199,-0.05376,3
52.1329,65145.6805,-0.0507,0.05192,-0.0617,3
52.1406,65145.6905,-0.08247,0.03176,-0.0617,3
52.1614,65145.7005,-0.09713,0.02749,-0.06109,3
52.1688,65145.7105,-0.09957,0.02871,-0.05437,3
52.1803,65145.7205,-0.08063,0.00061,-0.04765,3
52.1848,65145.7305,-0.05559,-0.01527,-0.05681,3
52.1956,65145.7405,-0.04643,-0.03115,-0.05681,3
52.2072,65145.7515,-0.06292,-0.02199,-0.07819,3
52.2143,65145.7615,-0.08369,0.00244,-0.10996,3
52.221,65145.7715,-0.08735,0.01527,-0.13744,3
52.2382,65145.7815,-0.09041,0.06109,-0.14661,3
52.2487,65145.7915,-0.09346,0.08002,-0.13622,3
52.2552,65145.8015,-0.09896,0.08063,-0.13622,3
52.261,65145.8115,-0.09652,0.11729,-0.17898,3
52.2735,65145.8215,-0.10446,0.15455,-0.21502,3
52.281,65145.8315,-0.11668,0.16554,-0.22541,3
52.2933,65145.8415,-0.13256,0.13378,-0.21564,3
52.301,65145.8515,-0.13806,0.09163,-0.19426,3
52.3132,65145.8615,-0.12523,0.05803,-0.15821,3
52.3212,65145.8715,-0.09957,0.03421,-0.12584,3
52.3357,65145.8815,-0.0452,0.03115,-0.09041,3
52.3412,65145.8915,-0.02138,0.03604,-0.07697,3
52.3586,65145.9015,-0.03115,0.02382,-0.07575,3
52.3637,65145.9115,-0.05192,0.04093,-0.06109,3
52.377,65145.9215,-0.0898,0.05986,-0.03787,3
52.3829,65145.9325,-0.10934,0.0391,-0.00855,3
52.3951,65145.9424,-0.09529,0.00367,0.02627,3
52.4051,65145.9525,-0.07697,-0.0226,0.05864,3
52.4156,65145.9625,-0.07086,-0.04154,0.06903,3
52.4231,65145.9725,-0.08613,-0.02077,0.05681,3
52.4404,65145.9825,-0.10812,0.02199,0.03482,3
52.4452,65145.9925,-0.1295,0.05253,0.02566,3
52.4586,65146.0025,-0.16616,0.08735,0.00489,3
52.4632,65146.0125,-0.18631,0.08186,-0.00489,3
52.474,65146.0225,-0.18509,0.0562,-0.01588,3
52.482,65146.0325,-0.17837,0.01772,-0.01527,3
52.4965,65146.0425,-0.146,-0.0281,-0.00244,3
52.5034,65146.0535,-0.09896,-0.05864,0.01772,3
52.531,65146.0635,-0.04826,-0.06842,0.03238,3
52.5335,65146.0735,-0.02932,-0.04154,0.02688,3
52.5408,65146.0835,-0.02138,0.05803,0.01222,3
52.5452,65146.0935,-0.03665,0.1179,-0.00733,3
52.5552,65146.1035,-0.06109,0.14172,-0.04215,3
52.5632,65146.1135,-0.09346,0.12034,-0.05864,3
52.5778,65146.1235,-0.09835,0.09468,-0.05192,3
52.5899,65146.1335,-0.08919,0.07697,-0.04276,3
52.6117,65146.1435,-0.07453,0.05559,-0.02443,3
52.6167,65146.1534,-0.05192,0.06536,0.00305,3
52.6183,65146.1635,-0.03299,0.07819,0.0226,3
52.6344,65146.1735,-0.00611,0.07391,0.03299,3
52.636,65146.1835,0.01894,0.06658,0.03971,3
52.6439,65146.1935,0.01955,0.07575,0.0391,3
52.6562,65146.2035,0.01038,0.1179,0.02505,3
52.6687,65146.2145,-0.00916,0.15944,0.00855,3
52.6764,65146.2245,-0.02749,0.17165,-0.00244,3
52.6842,65146.2345,-0.03971,0.1405,-0.00977,3
52.6962,65146.2445,-0.04643,0.07391,0.00183,3
52.7042,65146.2545,-0.04643,0,0.01649,3
52.7167,65146.2645,-0.03971,-0.05315,0.0391,3
52.7272,65146.2755,-0.04459,-0.07391,0.05498,3
52.7386,65146.2855,-0.04459,-0.02993,0.06414,3
52.7462,65146.2955,-0.05131,0.05498,0.06781,3
52.7588,65146.3055,-0.03421,0.13195,0.06414,3
52.7661,65146.3155,-0.011,0.16921,0.06842,3
52.7785,65146.3255,0.00794,0.16982,0.06048,3
52.7867,65146.3355,0.00367,0.13195,0.05376,3
52.7984,65146.3455,-0.00122,0.08735,0.05742,3
52.8061,65146.3555,0.00305,0.04337,0.05742,3
52.8241,65146.3655,0.02321,0.00428,0.06048,3
52.8334,65146.3755,0.05376,-0.02199,0.06292,3
52.8436,65146.3855,0.08796,-0.02443,0.07391,3
52.8486,65146.3955,0.09713,-0.01649,0.07391,3
52.8584,65146.4055,0.06658,0.03787,0.05681,3
52.8657,65146.4155,0.02627,0.09407,0.04398,3
52.8851,65146.4265,-0.02382,0.17593,0.01527,3
52.8881,65146.4375,-0.03543,0.19059,-0.00428,3
52.8994,65146.4475,-0.01527,0.15272,-0.00855,3
52.9395,65146.4574,0.0171,0.09163,0.00611,3
52.9433,65146.4675,0.07025,0.00977,0.02688,3
52.9488,65146.4775,0.10018,-0.05803,0.03482,3
52.9499,65146.4875,0.08796,-0.0843,0.03482,3
52.9515,65146.4975,0.05009,-0.04276,0.02627,3
52.9598,65146.5075,-0.01588,0.02871,-0.00367,3
52.9722,65146.5175,-0.06536,0.08186,-0.03665,3
52.9799,65146.5275,-0.09835,0.10873,-0.06231,3
52.9865,65146.5375,-0.10079,0.12523,-0.05376,3
52.9982,65146.5475,-0.07941,0.10446,-0.02627,3
53.0065,65146.5575,-0.02505,0.03971,0.00489,3
53.018,65146.5675,0.05192,-0.03054,0.03299,3
53.0271,65146.5775,0.09652,-0.05315,0.04887,3
53.0388,65146.5875,0.11301,-0.04276,0.05009,3
53.047,65146.5975,0.10324,-0.00244,0.04765,3
53.0587,65146.6075,0.04276,0.01894,0.03115,3
53.067,65146.6175,-0.01955,0.04154,0.01772,3
53.0833,65146.6275,-0.06414,0.05742,0.01466,3
53.0974,65146.6375,-0.06658,0.05253,0.01405,3
53.0989,65146.6475,-0.04276,0.05253,0.02688,3
53.1073,65146.6575,-0.00489,0.04765,0.0452,3
53.1193,65146.6675,0.03848,0.0452,0.05253,3
53.1278,65146.6775,0.06414,0.03421,0.04887,3
53.1481,65146.6874,0.08002,0.01955,0.04337,3
53.1588,65146.6975,0.08125,-0.00672,0.04948,3
53.1768,65146.7085,0.07208,-0.04948,0.05742,3
53.1857,65146.7195,0.05009,-0.09163,0.05315,3
53.1868,65146.7295,0.00611,-0.07086,0.03299,3
53.1963,65146.7395,-0.0336,-0.03054,0.01527,3
53.2027,65146.7495,-0.07086,0.01588,-0.011,3
53.216,65146.7594,-0.0733,0.05437,-0.0336,3
53.228,65146.7695,-0.04215,0.07819,-0.04887,3
53.2303,65146.7795,-0.00122,0.07514,-0.04093,3
53.2439,65146.7895,0.04093,0.04093,-0.0171,3
53.249,65146.7995,0.07453,0.01649,0.01772,3
53.2614,65146.8095,0.10263,-0.01649,0.06597,3
53.2699,65146.8195,0.11179,-0.02016,0.08735,3
53.2833,65146.8295,0.10385,0.01161,0.09468,3
53.2955,65146.8405,0.08308,0.0391,0.08308,3
53.303,65146.8505,0.0452,0.07147,0.04459,3
53.3126,65146.8615,-0.00794,0.07697,0.00367,3
53.3247,65146.8715,-0.05498,0.05803,-0.02382,3
53.331,65146.8815,-0.07147,0.0226,-0.04154,3
53.3451,65146.8915,-0.07453,-0.05131,-0.05803,3
53.3518,65146.9015,-0.04215,-0.11423,-0.07025,3
53.3633,65146.9115,-0.00855,-0.15211,-0.06964,3
53.371,65146.9215,-0.00794,-0.14478,-0.0733,3
53.3827,65146.9315,-0.04765,-0.09652,-0.06781,3
53.391,65146.9415,-0.10079,-0.00794,-0.05986,3
53.4049,65146.9515,-0.16616,0.06781,-0.05986,3
53.4109,65146.9615,-0.21686,0.08308,-0.0562,3
53.4228,65146.9715,-0.22969,0.05009,-0.01894,3
53.4308,65146.9815,-0.18204,0.00611,0.00733,3
53.444,65146.9915,-0.08796,-0.05437,0.03299,3
53.4525,65147.0025,0.00428,-0.09591,0.05803,3
53.4736,65147.0125,0.07758,-0.12034,0.08735,3
53.4832,65147.0225,0.09835,-0.1295,0.08369,3
53.4858,65147.0325,0.07575,-0.11423,0.0733,3
53.4945,65147.0425,0.03971,-0.06353,0.08063,3
53.5072,65147.0525,-0.01161,0.02016,0.08613,3
53.513,65147.0625,-0.04704,0.07819,0.07514,3
53.5242,65147.0725,-0.06231,0.11423,0.0562,3
53.5321,65147.0825,-0.05376,0.13806,0.06292,3
53.5449,65147.0925,-0.02932,0.10812,0.07147,3
53.5532,65147.1025,-0.00794,0.02749,0.08063,3
53.5691,65147.1125,0.03115,-0.04215,0.0898,3
53.5741,65147.1225,0.06353,-0.08674,0.09529,3
53.5912,65147.1325,0.08369,-0.10934,0.08247,3
53.5945,65147.1424,0.06964,-0.09591,0.05742,3
53.611,65147.1525,0.0171,-0.0336,0.0391,3
53.6133,65147.1625,-0.02627,0.05315,0.02566,3
53.6257,65147.1725,-0.03971,0.13073,0.00916,3
53.6322,65147.1825,-0.03604,0.13561,0.00367,3
53.644,65147.1925,-0.00794,0.11729,0.01405,3
53.652,65147.2025,0.02505,0.08002,0.00489,3
53.6664,65147.2125,0.05925,0.0226,-0.01405,3
53.6722,65147.2225,0.0672,-0.02688,-0.03299,3
53.6867,65147.2325,0.04826,-0.06536,-0.04093,3
53.6941,65147.2425,0.02443,-0.0672,-0.04337,3
53.7041,65147.2525,0,-0.04826,-0.03543,3
53.7129,65147.2625,-0.00183,-0.02321,-0.03115,3
53.7234,65147.2725,-0.00489,0.00977,-0.01283,3
53.7316,65147.2825,0.0055,0.04459,-0.00428,3
53.7433,65147.2925,0.01894,0.05986,0.00672,3
53.7517,65147.3025,0.03054,0.06231,0.01405,3
53.7634,65147.3125,0.04276,0.06353,0.03115,3
53.7716,65147.3225,0.04276,0.04093,0.03543,3
53.793,65147.3325,0.04093,0.0281,0.02932,3
53.7974,65147.3425,0.03604,0.01344,0.00672,3
53.8056,65147.3525,0.01466,-0.03604,-0.01038,3
53.8143,65147.3625,-0.0055,-0.04581,-0.01405,3
53.8316,65147.3725,-0.01344,-0.03726,-0.0055,3
53.8378,65147.3825,-0.01283,-0.03176,-0.00733,3
53.8503,65147.3925,-0.01038,0.0055,-0.00367,3
53.8577,65147.4025,-0.00183,0.04826,-0.01038,3
53.8641,65147.4125,-0.00733,0.0733,-0.02199,3
53.8726,65147.4225,-0.01161,0.05498,-0.03176,3
53.8896,65147.4325,-0.01161,0.02016,-0.03482,3
53.8959,65147.4425,0.00183,-0.01466,-0.03482,3
53.9032,65147.4525,0.01344,-0.04032,-0.02505,3
53.9123,65147.4625,0.02566,-0.05009,-0.01283,3
53.9289,65147.4725,0.03482,-0.0562,-0.00977,3
53.9314,65147.4825,0.04276,-0.03054,-0.01344,3
53.9469,65147.4925,0.0507,0.01588,-0.01833,3
53.9514,65147.5025,0.04093,0.05559,-0.02016,3
53.9637,65147.5124,0.02443,0.11606,-0.0281,3
53.9726,65147.5225,0.00794,0.12278,-0.02932,3
53.9853,65147.5325,-0.01833,0.0562,-0.02688,3
53.9922,65147.5425,-0.01405,0.00672,-0.00977,3
54.0067,65147.5525,0.00305,-0.04276,0.01588,3
54.0145,65147.5625,0.03787,-0.08308,0.02627,3
54.0278,65147.5725,0.07086,-0.10812,0.02321,3
54.0365,65147.5825,0.07514,-0.09407,0.01161,3
54.0461,65147.5925,0.03176,-0.05559,-0.01038,3
54.0528,65147.6025,-0.01038,0.00183,-0.02016,3
54.0647,65147.6125,-0.02932,0.08308,-0.0391,3
54.0732,65147.6225,-0.04826,0.12217,-0.03848,3
54.0848,65147.6325,-0.04704,0.10996,-0.03726,3
54.0926,65147.6425,-0.01649,0.08063,-0.02871,3
54.1085,65147.6525,0.02749,0.01649,-0.01405,3
54.116,65147.6625,0.07697,-0.0452,0.00794,3
54.1248,65147.6725,0.10324,-0.08002,0.03971,3
54.1426,65147.6825,0.11118,-0.07941,0.04643,3
54.145,65147.6925,0.08247,-0.0562,0.03848,3
54.1525,65147.7025,0.0336,-0.02138,0.01038,3
54.1654,65147.7125,-0.04337,0.03482,-0.0055,3
54.1722,65147.7225,-0.09835,0.07086,-0.01894,3
54.1873,65147.7325,-0.14661,0.07453,-0.01405,3
54.1954,65147.7425,-0.14111,0.04704,-0.02016,3
54.2056,65147.7525,-0.0843,-0.00916,-0.01894,3
54.2122,65147.7625,-0.01527,-0.04643,-0.00916,3
54.2247,65147.7725,0.07086,-0.07025,0.00428,3
54.2327,65147.7825,0.13622,-0.07208,0.01344,3
54.2469,65147.7925,0.15211,-0.05437,0.02688,3
54.2542,65147.8025,0.12523,-0.01833,0.03665,3
54.2668,65147.8125,0.05803,0.0507,0.04032,3
54.2771,65147.8225,-0.0171,0.08063,0.03238,3
54.2848,65147.8323,-0.07819,0.0733,0.02749,3
54.2933,65147.8425,-0.10507,0.05131,0.01649,3
54.3042,65147.8525,-0.09529,0.01955,0.00611,3
54.3119,65147.8625,-0.06536,-0.00916,0.00061,3
54.3244,65147.8725,-0.00855,-0.05131,-0.00672,3
54.3319,65147.8825,0.04276,-0.0788,-0.00489,3
54.3448,65147.8925,0.08613,-0.07391,0.00428,3
54.3521,65147.9025,0.09102,-0.0452,0.00733,3
54.3662,65147.9125,0.04459,-0.01222,0.00489,3
54.3752,65147.9225,-0.01527,0.03604,0.00977,3
54.387,65147.9335,-0.0507,0.07819,0.00183,3
54.3946,65147.9435,-0.05131,0.08063,-0.01466,3
54.4085,65147.9545,-0.01588,0.04215,-0.0281,3
54.4151,65147.9645,0.02321,0.00855,-0.02932,3
54.4372,65147.9745,0.03054,-0.0226,-0.0171,3
54.4439,65147.9845,0.02932,-0.01955,0.00916,3
54.4584,65147.9945,0.0336,-0.00244,0.03176,3
54.4616,65148.0045,0.04337,-0.00672,0.03299,3
54.4679,65148.0144,0.05925,-0.00611,0.03665,3
54.4742,65148.0245,0.08063,0.00611,0.02016,3
54.4863,65148.0345,0.07269,0.011,-0.00672,3
54.4943,65148.0445,0.04398,0.00733,-0.03176,3
54.5065,65148.0545,-0.00183,0.01649,-0.04826,3
54.5142,65148.0645,-0.02382,0.01283,-0.07025,3
54.5288,65148.0745,-0.03543,0,-0.0843,3
54.5396,65148.0845,-0.00367,0.0055,-0.08491,3
54.5494,65148.0945,0.04826,0.02199,-0.07636,3
54.5541,65148.1045,0.08796,0.02627,-0.06048,3
54.5662,65148.1145,0.10873,0.01649,-0.05498,3
54.581,65148.1245,0.08796,0.02566,-0.04948,3
54.5871,65148.1345,0.02627,0.05131,-0.04093,3
54.5957,65148.1445,-0.01466,0.08796,-0.03971,3
54.609,65148.1555,-0.02138,0.09957,-0.03543,3
54.6152,65148.1655,0.0055,0.10201,-0.03115,3
54.6271,65148.1755,0.06292,0.0672,-0.03726,3
54.6351,65148.1855,0.11362,0.02199,-0.03848,3
54.6494,65148.1955,0.12645,-0.03726,-0.05437,3
54.6563,65148.2055,0.11362,-0.0507,-0.05253,3
54.6746,65148.2155,0.07147,-0.03115,-0.0391,3
54.679,65148.2255,0.03238,-0.01588,-0.0336,3
54.6909,65148.2355,0.01344,0.00305,-0.02382,3
54.7009,65148.2455,0.00611,0.0171,-0.0226,3
54.7218,65148.2555,-0.00428,0.01038,-0.00794,3
54.7257,65148.2655,-0.02321,0.01405,0.00428,3
54.7363,65148.2755,-0.04276,0.00183,0.00244,3
54.7393,65148.2855,-0.04887,-0.02627,-0.00305,3
54.7668,65148.2965,-0.03176,-0.04154,-0.00794,3
54.7729,65148.3065,-0.01038,-0.04581,-0.00244,3
54.7739,65148.3165,0.00244,-0.04154,0.00489,3
54.7796,65148.3265,0.02138,-0.03421,0.01955,3
54.792,65148.3365,0.0281,-0.03604,0.03604,3
54.7987,65148.3465,0.03115,-0.02993,0.04398,3
54.8115,65148.3565,0.02627,-0.04276,0.03482,3
54.8158,65148.3665,0.01894,-0.04459,0.01588,3
54.8316,65148.3765,-0.01649,-0.0391,-0.00733,3
54.8363,65148.3865,-0.05437,-0.03176,-0.0226,3
54.8486,65148.3965,-0.10507,-0.00122,-0.02566,3
54.8655,65148.4065,-0.11057,0.03787,-0.01833,3
54.8679,65148.4165,-0.08186,0.07819,0.00855,3
54.8772,65148.4265,-0.02505,0.09591,0.03787,3
54.8873,65148.4365,0.04032,0.12156,0.08002,3
54.8974,65148.4465,0.07636,0.12767,0.11179,3
54.909,65148.4565,0.08858,0.11668,0.14539,3
54.9155,65148.4665,0.05009,0.05009,0.14722,3
54.9272,65148.4765,-0.01527,-0.03665,0.13928,3
54.9353,65148.4865,-0.07208,-0.06353,0.11301,3
54.9469,65148.4964,-0.12339,-0.03604,0.06597,3
54.9553,65148.5065,-0.15455,0.00305,0.02688,3
54.9669,65148.5165,-0.1686,0.0562,0.02443,3
54.9753,65148.5265,-0.14783,0.11423,0.05131,3
54.9916,65148.5365,-0.09652,0.15882,0.09713,3
54.9986,65148.5465,-0.04643,0.17165,0.13011,3
55.0095,65148.5565,0.01833,0.14966,0.15699,3
55.0159,65148.5665,0.05253,0.09652,0.16493,3
55.0283,65148.5765,0.03726,-0.00977,0.14172,3
55.0361,65148.5865,0.011,-0.06353,0.11668,3
55.0539,65148.5965,-0.04581,-0.05925,0.07636,3
55.064,65148.6065,-0.11362,-0.03176,0.0507,3
55.0804,65148.6165,-0.17532,0.00061,0.03054,3
55.0907,65148.6265,-0.19487,0.04459,0.0171,3
55.0921,65148.6365,-0.18631,0.09713,0.02321,3
55.1021,65148.6465,-0.15149,0.1295,0.03115,3
55.1125,65148.6565,-0.08613,0.12645,0.05559,3
55.1216,65148.6665,-0.01527,0.09774,0.07819,3
55.1314,65148.6765,0.03604,0.05925,0.09285,3
55.1445,65148.6865,0.07819,-0.00794,0.09713,3
55.1496,65148.6965,0.07208,-0.05864,0.0898,3
55.156,65148.7065,0.01894,-0.07575,0.09224,3
55.1684,65148.7165,-0.07514,-0.0507,0.07025,3
55.1757,65148.7264,-0.15577,-0.0226,0.05498,3
55.1878,65148.7365,-0.21502,0.01405,0.03848,3
55.1963,65148.7465,-0.21564,0.0226,0.03604,3
55.2089,65148.7565,-0.16188,0.01344,0.05131,3
55.2175,65148.7665,-0.09774,-0.00061,0.07086,3
55.2459,65148.7765,-0.02138,-0.011,0.11057,3
55.253,65148.7865,0.02627,-0.01161,0.12889,3
55.2542,65148.7965,0.03787,-0.01283,0.15516,3
55.2567,65148.8065,0.00855,-0.02321,0.15882,3
55.2717,65148.8165,-0.06292,-0.04093,0.15088,3
55.279,65148.8265,-0.13317,-0.05925,0.14233,3
55.2884,65148.8365,-0.17532,-0.04887,0.12828,3
55.2961,65148.8465,-0.19609,-0.07514,0.11851,3
55.3082,65148.8565,-0.18754,-0.10812,0.10934,3
55.316,65148.8665,-0.13256,-0.13928,0.09407,3
55.3316,65148.8765,-0.04704,-0.10324,0.0617,3
55.3456,65148.8865,0.0336,-0.02993,0.04704,3
55.3501,65148.8965,0.08796,0.03848,0.05742,3
55.3566,65148.9065,0.09346,0.08247,0.07575,3
55.376,65148.9165,0.07819,0.08613,0.09652,3
55.3791,65148.9265,0.0507,0.07086,0.1124,3
55.3914,65148.9365,0.02443,0.06109,0.10934,3
55.3969,65148.9465,0.00428,0.03726,0.09835,3
55.4114,65148.9565,-0.03054,-0.00061,0.08735,3
55.4212,65148.9665,-0.07086,-0.00733,0.07269,3
55.4307,65148.9765,-0.11362,0.0055,0.04826,3
55.4368,65148.9865,-0.12156,0.00855,0.03115,3
55.448,65148.9965,-0.1014,-0.00489,0.01588,3
55.4561,65149.0065,-0.06475,-0.03238,0.01161,3
55.4687,65149.0165,-0.0171,-0.05681,0.01955,3
55.4804,65149.0265,0.0171,-0.0452,0.02199,3
55.4887,65149.0365,0.04581,-0.03054,0.02749,3
55.5004,65149.0465,0.0391,-0.011,0.02016,3
55.5121,65149.0565,0.00794,0.05192,0.01772,3
55.5158,65149.0664,-0.02993,0.0788,-0.00611,3
55.5281,65149.0765,-0.06536,0.06903,-0.04215,3
55.5392,65149.0865,-0.08735,0.02932,-0.0562,3
55.5508,65149.0965,-0.09652,-0.00305,-0.05925,3
55.556,65149.1065,-0.07269,-0.04215,-0.05253,3
55.5774,65149.1165,-0.02749,-0.08796,-0.04765,3
55.5819,65149.1265,0.0171,-0.10079,-0.04276,3
55.5882,65149.1365,0.08735,-0.07758,-0.03971,3
55.5976,65149.1465,0.13378,-0.05681,-0.03482,3
55.6094,65149.1565,0.16677,-0.00489,-0.0336,3
55.6171,65149.1675,0.15027,0.03238,-0.02382,3
55.6305,65149.1775,0.08796,0.06414,-0.01283,3
55.637,65149.1875,0.03299,0.08613,-0.00794,3
55.6532,65149.1975,-0.00916,0.07391,-0.01955,3
55.6598,65149.2075,-0.01038,0.04459,-0.03115,3
55.6729,65149.2175,0.02688,0.00855,-0.05681,3
55.6782,65149.2275,0.07819,-0.03115,-0.08674,3
55.6906,65149.2375,0.12706,-0.04887,-0.1069,3
55.6971,65149.2475,0.14905,-0.04154,-0.11484,3
55.7112,65149.2575,0.16127,-0.00855,-0.12034,3
55.7182,65149.2685,0.1631,0.04704,-0.11668,3
55.7322,65149.2785,0.15027,0.08919,-0.10873,3
55.7431,65149.2885,0.13378,0.09835,-0.09346,3
55.7502,65149.2985,0.12034,0.1179,-0.07391,3
55.7582,65149.3085,0.11606,0.12034,-0.07086,3
55.7806,65149.3185,0.09713,0.08735,-0.07391,3
55.7853,65149.3285,0.08002,0.05864,-0.08063,3
55.7927,65149.3385,0.07086,0.03604,-0.10079,3
55.8003,65149.3485,0.0672,0.02077,-0.10568,3
55.8159,65149.3585,0.07514,0.00305,-0.11301,3
55.8188,65149.3685,0.09163,-0.00672,-0.10385,3
55.8307,65149.3785,0.11606,-0.00122,-0.07941,3
55.8454,65149.3885,0.12767,-0.0055,-0.0672,3
55.8516,65149.3985,0.11729,-0.02199,-0.04704,3
55.8582,65149.4085,0.09896,-0.01038,-0.03482,3
55.8832,65149.4185,0.06292,0.00733,-0.0391,3
55.8873,65149.4284,0.01955,0.0336,-0.04704,3
55.8894,65149.4385,-0.00733,0.06658,-0.06536,3
55.9013,65149.4485,-0.01527,0.0733,-0.08002,3
55.9133,65149.4585,-0.01894,0.04337,-0.0898,3
55.919,65149.4685,-0.00183,0.01466,-0.08796,3
55.93,65149.4785,0.02871,-0.01344,-0.08308,3
55.938,65149.4885,0.0672,-0.03176,-0.08063,3
55.9494,65149.4985,0.11057,-0.0452,-0.08491,3
55.959,65149.5085,0.13256,-0.04643,-0.08735,3
