SensorTimestamp(s),acc_x,acc_y,acc_z
65134.4728,0.61292,7.91523,5.77481
65134.4927,0.29449,7.78834,5.71975
65134.5127,0.12929,7.54892,6.07409
65134.5328,0.0814,7.58483,6.53378
65134.5527,-0.11971,7.55131,6.49786
65134.5727,-0.28252,7.39569,5.85143
65134.5928,-0.45011,7.2664,5.71496
65134.6127,0.01437,7.48906,6.2345
65134.6327,0.61292,7.85538,6.61518
65134.6528,0.84515,8.011,6.16028
65134.6738,0.58419,7.87932,5.51624
65134.6937,0.19393,7.68778,5.67426
65134.7137,0.2873,7.71651,6.71574
65134.7338,0.5794,7.81946,7.19936
65134.7537,0.56024,7.78355,6.29196
65134.7737,0.09577,7.61596,5.49948
65134.7938,-0.09098,7.41005,5.6168
65134.8137,0.3304,7.70694,6.21056
65134.8337,0.45969,7.73567,6.37336
65134.8538,0.25618,7.6806,6.26084
65134.8737,-0.04549,7.54413,5.99508
65134.8948,-0.08619,7.48188,5.84425
65134.9147,0.17717,7.58483,5.87298
65134.9347,0.48602,7.78594,6.12437
65134.9548,0.72544,7.98945,6.21295
65134.9747,0.39265,7.73088,6.18901
65134.9947,-0.26097,7.19936,6.29675
65135.0148,-0.14126,7.34062,6.45237
65135.0358,0.29449,7.74285,6.33027
65135.0557,0.52194,7.83862,6.1507
65135.0757,0.47405,7.81707,5.91368
65135.0967,0.01676,7.50582,5.90889
65135.1168,-0.21308,7.32386,6.13634
65135.1367,0.24181,7.69496,6.28239
65135.1567,0.69671,8.06846,6.17225
65135.1767,0.49321,7.93678,5.96396
65135.1968,0.03831,7.68778,5.85622
65135.2178,-0.08859,7.56328,6.06451
65135.2377,0.21069,7.89129,6.41885
65135.2577,0.38307,7.86016,6.33027
65135.2778,0.2059,7.69496,6.34224
65135.2977,-0.03831,7.46512,6.30154
65135.3177,0.12929,7.61117,5.9041
65135.3378,0.27533,7.79313,5.66708
65135.3588,0.4118,7.77158,6.0717
65135.3787,0.33279,7.66145,6.16507
65135.3997,0.26815,7.6375,5.79397
65135.4197,0.23942,7.6399,5.89213
65135.4396,0.22984,7.64708,6.40688
65135.4596,0.10774,7.46273,6.49307
65135.4797,0.23463,7.61596,6.15789
65135.4997,0.36871,7.93438,5.48751
65135.5198,0.45011,7.91762,5.54018
65135.5397,0.31364,7.95593,6.42604
65135.5597,0.09337,7.68299,7.11796
65135.5798,0.1652,7.65666,6.88094
65135.6008,0.23463,7.81467,5.92086
65135.6207,0.14844,7.79313,5.71735
65135.6407,0.01437,7.6375,6.16028
65135.6608,-0.07661,7.62793,6.59363
65135.6807,0.09337,7.64947,6.35182
65135.7007,0.11253,7.70454,5.83228
65135.7208,0.07901,7.65426,5.60243
65135.7407,0.0407,7.59441,5.93044
65135.7607,0.00239,7.52976,6.30393
65135.7808,-0.0431,7.57765,6.30393
65135.8007,0.05028,7.61835,5.88016
65135.8207,0.15562,7.67102,5.75087
65135.8408,0.1652,7.63032,6.26323
65135.8617,0.01915,7.62314,6.37576
65135.8827,-0.00239,7.72848,6.29675
65135.9028,0.07183,7.66863,5.95199
65135.9227,0.05507,7.67102,5.782
65135.9427,0.10534,7.68539,5.96874
65135.9628,0.11492,7.68539,6.27041
65135.9847,-0.08859,7.45554,6.18901
65136.0048,0.15323,7.79552,5.91128
65136.0257,0.13647,7.56568,5.93762
65136.0458,0.249,7.81467,5.98072
65136.0657,0.23942,7.90565,6.02621
65136.0857,0.33758,7.8434,6.20098
65136.1058,0.13168,7.60398,6.61039
65136.1257,0.02155,7.54413,6.75644
65136.1457,0.11253,7.6806,6.2776
65136.1658,0.25379,7.83383,5.84903
65136.1857,0.1221,7.72369,6.37815
65136.2057,-0.06464,7.50582,6.55532
65136.2258,-0.13408,7.49864,6.25126
65136.2457,0.10534,7.69018,6.2752
65136.2657,0.29209,7.79552,6.27041
65136.2858,0.2059,7.69736,5.89931
65136.3057,0.18675,7.6399,5.74608
65136.3267,0.18675,7.65666,5.88974
65136.3467,0.42856,7.90805,6.41885
65136.3668,0.4525,7.79552,6.62715
65136.3868,0.21308,7.65666,6.14113
65136.4067,0.50757,7.76918,5.77242
65136.4267,0.38068,7.69257,5.8227
65136.4477,0.15083,7.59441,5.91607
65136.4678,-0.04549,7.53455,6.28957
65136.4877,0.03831,7.50822,6.42125
65136.5077,0.02873,7.58962,6.16507
65136.5278,0.16759,7.64708,5.65032
65136.5476,0.40941,7.87932,5.62159
65136.5677,0.38547,7.79791,6.12676
65136.5877,0.17238,7.63032,6.55772
65136.6096,-0.10056,7.54892,6.39252
65136.6297,-0.08859,7.58722,6.17943
65136.6507,0.14605,7.77397,6.1124
65136.6707,0.47166,7.91762,5.82988
65136.6917,0.17717,7.78594,5.66229
65136.7116,-0.03591,7.63032,6.05254
65136.7317,-0.0814,7.63272,6.57448
65136.7517,0.11732,7.64229,6.69179
65136.7716,0.2897,7.78116,6.33745
65136.7917,0.43574,7.87214,5.68623
65136.8117,0.19872,7.85059,5.65989
65136.8316,0.04788,7.68778,6.12676
65136.8516,0.06704,7.60877,6.50026
65136.8717,0.25379,7.64708,6.52899
65136.8927,0.35195,7.72609,5.91607
65136.9137,0.31843,7.79552,5.41568
65136.9347,0.28012,7.81707,5.96396
65136.9547,0.29928,7.63272,6.65588
65136.9746,0.22266,7.57765,6.19619
65136.9947,0.06464,7.65905,5.8634
65137.0147,0.11013,7.57047,5.65032
65137.0346,0.05267,7.70694,6.01423
65137.0547,-0.08619,7.50582,6.36618
65137.0747,-0.28252,7.51061,6.04057
65137.0946,-0.19154,7.5561,6.03099
65137.1147,0.07183,7.61356,6.08367
65137.1347,0.18675,7.77876,6.05733
65137.1546,0.14365,7.75721,5.75327
65137.1747,0.249,7.80749,6.15789
65137.1947,0.30885,7.82186,6.50744
65137.2157,0.28012,7.75003,6.28239
65137.2367,0.22505,7.76679,5.85382
65137.2567,0.32801,7.77397,5.99508
65137.2766,0.30885,7.8458,6.18422
65137.2967,0.31364,7.86256,5.91607
65137.3167,0.2897,7.82904,5.93523
65137.3366,0.16999,7.78116,6.25365
65137.3576,0.18435,7.74524,6.59842
65137.3786,0.14126,7.58244,6.45237
65137.3996,0.10295,7.53695,5.99748
65137.4196,0.1245,7.73567,5.97593
65137.4397,0.25379,7.85059,5.83467
65137.4596,0.36152,7.8027,6.08127
65137.4796,0.27054,7.73806,6.42843
65137.4997,0.01676,7.53455,6.28478
65137.5197,0.01197,7.74285,5.95199
65137.5396,0.09577,7.68778,6.14831
65137.5597,0.17957,7.81946,5.71975
65137.5797,0.08619,7.65905,6.12437
65137.5996,0.1245,7.58244,6.70616
65137.6197,0.08619,7.66145,6.90967
65137.6407,0.26576,7.5968,6.39012
65137.6607,0.07183,7.5992,5.72454
65137.6806,0.07901,7.62074,5.9065
65137.7007,0.43096,7.95354,5.81312
65137.7207,0.40223,7.76918,6.09324
65137.7406,0.05986,7.52498,6.26323
65137.7607,-0.2059,7.38372,6.18183
65137.7807,0.03831,7.55371,5.95199
65137.8006,0.51236,7.82425,5.88495
65137.8206,0.50278,7.86735,5.7796
65137.8407,0.11492,7.69257,5.8227
65137.8606,0.1245,7.64708,6.14352
65137.8806,0.16281,7.72369,6.44998
65137.9007,0.11492,7.75003,6.39252
65137.9207,0.05986,7.61117,5.97353
65137.9406,0.01437,7.67342,5.84903
65137.9616,-0.01437,7.71651,6.11958
65137.9817,0.12689,7.70454,6.22492
65138.0017,0.25379,7.86974,6.11719
65138.0216,0.41899,7.73806,6.39012
65138.0417,0.29688,7.77637,6.28717
65138.0617,0.10295,7.75721,6.04296
65138.0816,0.15323,7.65666,5.9879
65138.1017,0.18196,7.69975,6.20817
65138.1217,0.16041,7.58004,6.3183
65138.1416,0.06464,7.5154,5.9065
65138.1626,-0.14844,7.63272,6.0286
65138.1826,-0.07661,7.63032,6.54814
65138.2027,0.04549,7.64708,6.74207
65138.2237,0.05746,7.68778,6.33985
65138.2437,0.11732,7.6806,5.88974
65138.2636,0.19154,7.78355,5.78918
65138.2837,0.22745,7.90087,5.80354
65138.3037,0.21308,7.73567,6.14352
65138.3247,-0.07422,7.54413,6.49547
65138.3457,-0.05028,7.62074,6.20577
65138.3656,0.23463,7.78594,5.96396
65138.3856,0.22745,7.75961,5.96874
65138.4057,0.2466,7.73088,6.26802
65138.4256,0.35674,7.78355,6.22732
65138.4456,0.52194,7.86735,6.02381
65138.4657,0.51475,7.81467,6.21056
65138.4857,0.4142,7.61596,6.60081
65138.5056,-0.09337,7.39569,6.41167
65138.5256,-0.35674,7.31668,5.62877
65138.5457,-0.27054,7.34541,5.39892
65138.5656,-0.12689,7.47709,5.72693
65138.5857,-0.36631,7.48667,5.85622
65138.6057,-0.36392,7.49864,5.92565
65138.6256,-0.0431,7.72848,6.23211
65138.6457,0.4549,7.97509,6.40688
65138.6657,0.5363,7.94636,6.25365
65138.6867,0.38068,7.85777,6.1124
65138.7076,0.45729,8.02297,6.04775
65138.7276,0.58897,8.1355,6.17943
65138.7477,0.41899,7.87214,6.11719
65138.7677,0.06464,7.57286,6.35421
65138.7876,-0.05986,7.47949,6.69658
65138.8087,-0.07661,7.66863,6.85939
65138.8286,-0.08619,7.5561,6.53138
65138.8487,-0.22745,7.46273,6.32548
65138.8686,0.01676,7.5992,6.39012
65138.8886,0.16281,7.65187,6.04536
65138.9087,0.11253,7.78834,5.5737
65138.9287,0.09816,7.75721,5.60243
65138.9486,0.33279,7.93199,5.93044
65138.9687,0.47405,7.82186,6.36618
65138.9887,0.31603,7.44357,6.7732
65139.0086,-0.0838,7.15627,6.43561
65139.0287,-0.26336,7.185,6.04775
65139.0487,-0.10774,7.39569,6.07888
65139.0686,0.30167,7.65187,6.35421
65139.0887,0.26336,7.55849,6.24408
65139.1087,0.10056,7.49625,6.13873
65139.1286,0.00958,7.60398,6.22971
65139.1487,0.39025,7.86495,6.04296
65139.1687,0.62489,7.90805,5.62159
65139.1886,0.51715,7.72609,5.69341
65139.2086,0.17957,7.55849,5.91847
65139.2287,-0.10295,7.44836,6.12197
65139.2487,-0.1652,7.44836,6.53856
65139.2686,-0.06943,7.4723,6.72771
65139.2887,0.15562,7.61117,6.42843
65139.3087,0.25857,7.74524,5.74369
65139.3286,0.45011,7.87453,5.71735
65139.3487,0.35913,7.79791,6.35182
65139.3687,0.10295,7.65426,6.46434
65139.3886,0.0407,7.68299,6.21774
65139.4096,0.52672,8.06846,5.69102
65139.4297,0.11732,7.73806,5.56652
65139.4497,-0.34477,7.34541,5.30555
65139.4696,-0.7422,7.2688,5.71257
65139.4897,-0.09816,7.25922,7.18979
65139.5097,0.47884,7.19218,8.74841
65139.5296,0.34477,6.90009,8.32224
65139.5496,-0.18435,6.53138,7.12514
65139.5697,-0.49081,6.34224,6.94797
65139.5896,-0.18914,6.77559,6.50505
65139.6107,0.06943,7.00065,6.18662
65139.6306,-0.04549,7.08684,6.8139
65139.6507,-0.18435,6.99825,7.63511
65139.6707,-0.16759,6.83545,7.66384
65139.6906,0.01437,7.12993,7.31429
65139.7107,-0.21548,7.38851,6.4428
65139.7306,0.22505,7.37893,6.07648
65139.7506,0.7015,7.65666,6.52659
65139.7716,0.70868,7.63032,6.936
65139.7917,0.4549,7.41484,6.52659
65139.8127,0.10774,7.01262,6.3159
65139.8336,0.39025,7.10838,6.34703
65139.8537,0.40941,7.3502,6.18422
65139.8736,0.04549,7.2257,6.70376
65139.8936,-0.07183,7.02938,7.53695
65139.9137,-0.00239,6.98628,7.80749
65139.9337,-0.03831,7.23049,7.06768
65139.9536,-0.13408,7.34302,7.01262
65139.9735,-0.08619,7.15387,7.42442
65139.9937,-0.22027,6.94797,7.58244
65140.0136,-0.44293,6.71813,7.09402
65140.0337,-0.2466,6.91924,6.44998
65140.0537,-0.01915,7.13712,6.07888
65140.0747,-0.11013,6.936,5.99029
65140.0946,-0.33279,6.86657,6.2776
65140.1147,-0.46448,6.98628,6.43083
65140.1347,-0.52912,6.95276,6.26563
65140.1546,-0.35913,7.07726,6.12197
65140.1747,-0.10534,7.26161,6.08367
65140.1947,0.31843,7.62314,6.56969
65140.2146,0.5363,7.67342,6.90727
65140.2346,0.4525,7.62314,6.82108
65140.2547,0.40462,7.56807,6.79474
65140.2746,0.50757,7.5992,6.87854
65140.2946,0.67038,7.63032,6.74925
65140.3156,0.71587,7.69736,6.24408
65140.3357,0.7039,7.75482,6.10043
65140.3557,0.22745,7.34062,6.18662
65140.3756,-0.2466,7.13233,6.22492
65140.3966,-0.65601,7.02459,6.25844
65140.4167,-0.6201,7.08684,6.47632
65140.4367,-0.42138,7.2257,6.72052
65140.4566,-0.32082,7.32386,6.77559
65140.4767,-0.16281,7.32626,6.78756
65140.4967,0.07422,7.4316,6.78517
65140.5166,0.0838,7.51779,6.47392
65140.5366,0.13408,7.48188,6.2776
65140.5576,0.14365,7.42921,6.47632
65140.5777,0.17478,7.4316,6.40928
65140.5977,0.10295,7.44836,6.18183
65140.6176,0.09577,7.46512,5.80594
65140.6377,0.08859,7.50343,5.71975
65140.6577,0.02394,7.52976,6.12197
65140.6776,-0.06225,7.3909,6.69419
65140.6986,-0.09337,7.26401,7.1012
65140.7187,0.01197,7.44357,6.88333
65140.7387,0.13408,7.63032,6.40928
65140.7586,-0.01676,7.61356,5.97832
65140.7787,-0.13168,7.54652,5.76045
65140.7987,-0.2466,7.46991,5.92086
65140.8186,-0.19872,7.40287,6.35661
65140.8387,-0.26097,7.29034,5.93283
65140.8587,-0.36152,7.42203,5.94001
65140.8786,-0.19632,7.44357,6.13634
65140.8987,-0.0814,7.49146,6.56011
65140.9187,-0.04788,7.39329,6.84502
65140.9386,-0.07422,7.42681,6.3997
65140.9586,-0.06464,7.54174,6.05972
65140.9787,-0.09337,7.55849,6.19859
65140.9986,-0.02394,7.63272,6.59603
65141.0186,0.12689,7.68539,6.63912
65141.0387,0.03352,7.56807,6.50983
65141.0587,-0.01676,7.65187,6.43561
65141.0786,0.11013,7.83862,6.08127
65141.0996,0.17957,7.88889,5.99269
65141.1197,0.23942,7.79791,6.37097
65141.1397,0.14605,7.67581,6.8953
65141.1596,-0.17717,7.35259,6.8139
65141.1797,-0.47166,7.23049,6.17943
65141.1997,-0.4525,7.22091,6.00945
65141.2196,-0.22027,7.33823,6.20338
65141.2397,0.04788,7.58722,6.4835
65141.2597,0.19393,7.68299,6.59363
65141.2796,0.03112,7.55849,6.48589
65141.2997,-0.12929,7.49146,6.28717
65141.3197,-0.14844,7.44836,6.15789
65141.3396,-0.07901,7.54892,6.05972
65141.3596,0.03831,7.53216,5.99269
65141.3797,0.09337,7.513,6.15789
65141.4007,-0.08619,7.40527,6.42364
65141.4206,-0.09816,7.42442,6.51941
65141.4406,-0.08619,7.45076,6.4428
65141.4607,-0.08619,7.4723,6.36858
65141.4817,-0.08619,7.46273,6.37336
65141.5017,-0.1221,7.49864,6.32788
65141.5216,-0.08619,7.49625,6.41407
65141.5417,-0.07661,7.53934,6.36618
65141.5617,0.10774,7.62793,6.18422
65141.5816,0.11492,7.61596,6.25844
65141.6017,-0.06704,7.53455,6.28957
65141.6217,-0.19154,7.49146,6.49068
65141.6416,-0.11253,7.4316,6.59603
65141.6616,-0.01197,7.51061,6.5673
65141.6817,-0.06943,7.43878,6.19859
65141.7027,0,7.51061,6.2345
65141.7226,-0.08619,7.47709,6.59363
65141.7426,0.1221,7.56328,6.56251
65141.7627,0.34477,7.65426,6.5242
65141.7827,0.27294,7.55131,6.28478
65141.8026,0.09098,7.46751,6.0693
65141.8227,-0.0431,7.37175,6.38294
65141.8427,0.02155,7.37175,6.75883
65141.8637,0.10056,7.40766,6.58166
65141.8836,0.12689,7.51779,6.14352
65141.9037,0.18435,7.6399,5.94241
65141.9235,0.15802,7.53695,6.26323
65141.9436,0.04788,7.40048,6.70616
65141.9646,-0.01676,7.45554,6.7708
65141.9846,0.13408,7.45794,6.50026
65142.0056,0.09337,7.51061,6.55293
65142.0257,-0.0814,7.45076,6.40928
65142.0457,-0.0814,7.41724,6.17465
65142.0656,0.01915,7.54174,6.31112
65142.0857,0.26097,7.62793,6.30872
65142.1057,0.39265,7.73088,6.02142
65142.1267,0.23224,7.52976,6.20817
65142.1466,-0.03591,7.29034,6.61997
65142.1676,-0.00718,7.2688,6.45477
65142.1877,0.06225,7.19218,6.29196
65142.2077,-0.04788,7.03177,6.15549
65142.2276,-0.10056,7.15148,5.71735
65142.2476,-0.02394,7.22331,5.36301
65142.2677,0.00239,7.33823,5.59285
65142.2887,0.22266,7.61835,6.08367
65142.3087,0.0814,7.62074,6.6463
65142.3286,-0.09816,7.47709,7.15387
65142.3496,0.02634,7.60877,7.1443
65142.3706,0.33279,7.77158,6.89051
65142.3916,0.4549,7.61835,7.49864
65142.4126,0.29209,7.43639,7.55371
65142.4337,0.00718,7.25204,6.75883
65142.4536,-0.14605,7.05092,6.14831
65142.4947,-0.14365,7.17303,5.88016
65142.5147,-0.0431,7.17303,5.68623
65142.5346,0.20351,7.60877,5.20978
65142.5546,0.17238,7.81467,5.42526
65142.5746,0.44293,7.79073,6.79714
65142.5946,0.77093,7.762,8.01339
65142.6146,0.83558,7.83143,8.65504
65142.6346,0.75178,7.22091,8.68377
65142.6546,0.32322,6.98628,7.71412
65142.6756,0.40462,7.03177,6.61039
65142.6956,0.54588,7.15627,5.93762
65142.7156,0.40223,7.16585,5.93523
65142.7356,0.27773,7.09641,6.07648
65142.7556,0.11013,7.2257,5.76524
65142.7756,0.37828,7.34302,5.77003
65142.7956,0.7039,7.50822,6.47392
65142.8156,0.87388,7.54413,7.02219
65142.8356,1.14682,7.6806,7.24485
65142.8576,1.08218,7.58722,6.88572
65142.8776,0.52672,7.24246,6.45477
65142.8976,0.16999,7.07965,5.88495
65142.9176,0.14605,7.2281,5.73172
65142.9376,0.17957,7.24246,6.33506
65142.9576,0.11013,7.24246,6.99107
65142.9776,0.2466,7.23767,6.65349
65142.9976,0.41659,7.44836,6.10282
65143.0176,0.33998,7.4747,6.13155
65143.0396,0.10534,7.32865,5.93523
65143.0606,-0.06704,7.32865,5.9855
65143.0806,-0.08619,7.37414,6.49547
65143.1006,-0.04549,7.40766,6.75644
65143.1206,-0.01197,7.44357,6.4835
65143.1406,-0.02634,7.35738,6.58645
65143.1616,0.01437,7.3071,6.65109
65143.1816,0.05986,7.24246,6.79235
65143.2016,0.31603,7.40048,7.11796
65143.2216,0.50757,7.50822,7.39569
65143.2416,0.45729,7.54174,6.68222
65143.2626,0.09337,7.42203,5.99508
65143.2826,-0.08619,7.2257,5.89213
65143.3025,-0.01197,7.32626,6.45237
65143.3226,0.03831,7.28556,7.00065
65143.3426,0.21787,7.33823,6.95037
65143.3626,0.33279,7.46273,6.33985
65143.3836,0.40941,7.6399,6.05015
65143.4036,0.59137,7.73088,6.22253
65143.4236,0.38307,7.47709,6.61997
65143.4446,0.15802,7.185,7.23288
65143.4646,0.32322,7.23767,6.70855
65143.4846,0.25857,7.41484,6.10282
65143.5046,0.249,7.29034,6.1938
65143.5246,-0.22505,6.99346,6.35421
65143.5446,-0.10534,7.21373,6.79714
65143.5646,-0.01437,7.30471,6.69658
65143.5846,0.13886,7.34541,6.21295
65143.6046,0.15562,7.54652,5.99508
65143.6246,0.04788,7.35499,6.11958
65143.6446,0.0407,7.30471,6.36379
65143.6646,-0.09577,7.18979,6.2776
65143.6846,0.00958,7.29034,6.45716
65143.7046,0.06704,7.37654,6.39731
65143.7245,0.04549,7.44357,6.19859
65143.7446,0.07183,7.53455,6.17465
65143.7646,0.16999,7.51061,6.44759
65143.7846,0.15083,7.38132,6.93361
65143.8046,0.10774,7.2664,7.00543
65143.8256,0.05267,7.39569,6.7325
65143.8456,0.06225,7.45076,6.15549
65143.8656,-0.01676,7.41245,6.01423
65143.8856,-0.01197,7.48427,6.55054
65143.9056,0.13408,7.53455,7.07247
65143.9266,0.10295,7.54652,6.90488
65143.9466,0.17717,7.44597,6.44998
65143.9676,0.29688,7.5154,6.17704
65143.9876,0.36631,7.67581,6.57448
65144.0076,0.46926,7.67342,6.44759
65144.0276,0.34716,7.45076,6.37097
65144.0476,0.1221,7.2688,6.49786
65144.0676,-0.08619,7.1012,6.94558
65144.0886,0.17717,7.24964,6.63673
65144.1086,0.39265,7.53216,5.80354
65144.1296,0.41899,7.49385,5.81791
65144.1496,0.25139,7.32626,6.26323
65144.1696,0.05986,7.11557,6.58405
65144.1896,0.16281,7.06529,6.35182
65144.2096,0.26097,7.12275,6.67743
65144.2296,0.48602,7.26161,6.86896
65144.2496,0.23703,7.23049,7.05811
65144.2696,0.19393,7.09163,7.04135
65144.2894,0.27533,7.16824,6.66306
65144.3096,0.51954,7.35499,6.35661
65144.3316,0.3735,7.34302,6.08367
65144.3516,0.36152,7.35259,6.08367
65144.3716,0.17238,7.2664,6.20817
65144.3915,-0.14126,7.05092,6.32069
65144.4115,-0.24421,6.96713,6.33745
65144.4316,-0.0838,6.96234,6.40928
65144.4516,0.30646,7.26161,6.58645
65144.4716,0.90501,7.66145,6.84502
65144.4914,1.35033,7.91523,6.97192
65144.5116,1.56102,7.92481,6.8115
65144.5326,1.47004,7.79313,6.65349
65144.5526,1.52989,7.62074,6.41167
65144.5726,1.2378,7.30232,6.2369
65144.5926,0.97444,7.02938,6.15549
65144.6126,0.8667,7.02459,6.27041
65144.6326,0.92416,7.08923,6.58884
65144.6526,1.15161,7.19218,6.80911
65144.6726,1.07978,7.1036,6.80672
65144.6936,0.82361,6.9384,6.75404
65144.7136,0.90022,6.97431,6.92643
65144.7336,0.99838,7.07247,6.92164
65144.7536,1.26653,7.23049,6.81629
65144.7736,1.5706,7.35259,6.2752
65144.7946,1.59214,7.41963,5.97353
65144.8146,1.51792,7.41484,6.03818
65144.8346,1.38385,7.34781,6.10521
65144.8546,1.16837,7.28316,6.07409
65144.8756,0.95289,7.185,6.24647
65144.8956,0.79248,7.09402,6.66067
65144.9156,0.97683,7.2257,6.55293
65144.9356,1.1995,7.3909,6.33027
65144.9556,1.19471,7.38851,6.36379
65144.9756,1.04387,7.46033,6.8977
65144.9956,0.99599,7.44357,7.19697
65145.0156,0.94571,7.48188,6.98628
65145.0356,0.71347,7.35978,6.63673
65145.0556,0.7039,7.34781,6.73489
65145.0756,0.80685,7.44118,6.71813
65145.0956,0.87149,7.42203,6.50026
65145.1156,0.87628,7.4723,6.0693
65145.1356,0.7446,7.35738,6.24647
65145.1556,0.5387,7.1443,6.97431
65145.1756,0.56982,7.09641,7.28316
65145.1956,0.54588,7.06529,6.86178
65145.2156,0.68235,7.14909,6.29675
65145.2366,0.85712,7.28556,6.49068
65145.2576,0.75657,7.21852,6.74925
65145.2786,0.81163,7.25443,6.57687
65145.2986,0.90022,7.2688,6.51941
65145.3186,0.7853,7.24007,6.40688
65145.3386,0.79487,7.28556,6.35421
65145.3586,0.84276,7.29753,6.38294
65145.3796,1.14203,7.50103,6.67025
65145.3996,0.98162,7.38611,6.65588
65145.4196,0.9074,7.27837,6.59842
65145.4396,0.91219,7.27598,6.67743
65145.4596,1.07021,7.46751,6.6894
65145.4795,1.00556,7.34062,6.42364
65145.4996,0.88825,7.28077,6.56251
65145.5196,1.18513,7.42442,6.5649
65145.5396,1.17795,7.46512,6.48589
65145.5606,0.96007,7.3502,6.86178
65145.5806,1.01035,7.42442,7.01501
65145.6006,1.14922,7.26161,6.6056
65145.6206,1.26174,7.32386,6.44759
65145.6406,1.14682,7.27837,6.35182
65145.6606,1.26414,7.27119,6.03578
65145.6816,1.0343,7.19936,5.9041
65145.7016,1.075,7.18979,6.15789
65145.7216,1.05105,7.20176,6.2776
65145.7416,1.13006,7.29992,6.16028
65145.7626,1.30484,7.37414,6.17465
65145.7826,0.99599,7.14909,6.45477
65145.8026,1.22344,7.04374,6.41167
65145.8226,1.10852,7.23767,6.43322
65145.8426,0.55067,7.24246,6.16746
65145.8626,0.18914,6.94079,6.40688
65145.8826,0.28491,6.95037,6.71574
65145.9026,0.30885,7.13472,6.27041
65145.9226,0.21308,6.97192,6.15789
65145.9435,0.08859,6.98867,6.49307
65145.9636,0.42377,7.23288,6.59124
65145.9836,0.72305,7.35259,6.6056
65146.0036,0.6608,7.41245,6.54096
65146.0236,0.50518,7.37175,6.60081
65146.0436,0.43574,7.2281,7.02698
65146.0646,0.61531,7.2664,7.45076
65146.0846,0.81882,7.47709,7.40527
65146.1046,0.82121,7.46751,6.8546
65146.1246,0.46926,7.12514,6.94318
65146.1446,0.35674,6.87375,7.17063
65146.1646,0.4525,6.88333,7.23049
65146.1846,0.54109,6.92403,7.07487
65146.2046,0.77093,7.01741,6.95276
65146.2256,0.65362,7.08205,6.54814
65146.2456,0.35913,7.01501,6.42843
65146.2656,0.37828,6.99825,6.7708
65146.2866,0.53151,7.08684,7.37175
65146.3066,0.63925,7.15148,7.54892
65146.3266,0.6608,7.20176,7.0198
65146.3466,0.577,7.16585,6.64152
65146.3666,0.52912,7.11078,6.80432
65146.3866,0.59616,7.12993,7.08684
65146.4066,0.88585,7.21373,6.8953
65146.4276,0.96007,7.2281,6.75165
65146.4486,0.62489,7.09881,6.58884
65146.4686,0.52433,7.03895,6.6487
65146.4886,0.6608,7.15866,6.52899
65146.5086,0.9098,7.30471,6.59363
65146.5286,0.64165,7.1419,6.80193
65146.5486,0.31364,6.8546,6.95516
65146.5686,0.27294,6.88812,7.07487
65146.5886,0.4118,7.05811,6.93361
65146.6086,0.55067,7.19218,6.49307
65146.6286,0.4525,7.09641,6.74925
65146.6486,0.34477,6.96234,7.11557
65146.6686,0.39983,7.17782,7.02938
65146.6885,0.47405,7.13951,6.66067
65146.7096,0.50518,7.09402,6.49307
65146.7306,0.8667,7.28077,6.67743
65146.7506,0.92895,7.31189,7.02938
65146.7706,0.6177,7.12993,7.24964
65146.7906,0.3304,6.79953,6.95037
65146.8106,0.33998,6.75883,6.70616
65146.8306,0.59616,6.99586,6.43801
65146.8516,0.85712,7.25922,5.99987
65146.8726,0.74699,7.2281,5.79636
65146.8926,0.56024,7.17303,6.11479
65146.9126,0.43335,7.03895,6.70137
65146.9326,0.33519,6.95994,6.7708
65146.9526,0.28252,6.91924,6.66785
65146.9726,0.16999,6.8546,6.90488
65146.9926,0.16281,6.87375,7.41484
65147.0136,0.31364,7.01741,7.40048
65147.0336,0.47405,7.07965,7.1036
65147.0536,0.64883,7.09163,7.08923
65147.0736,0.68714,7.17303,7.01022
65147.0936,0.4549,7.17303,6.68701
65147.1136,0.50039,7.2257,6.65109
65147.1336,0.78769,7.31907,6.86178
65147.1536,0.93853,7.32626,6.87615
65147.1736,0.85473,7.19458,7.09641
65147.1936,0.69192,7.20415,6.93361
65147.2136,0.79727,7.33583,6.55054
65147.2336,0.63925,7.24964,6.37576
65147.2536,0.50278,7.0198,6.73489
65147.2736,0.52194,6.95037,7.00543
