SensorTimestamp(s),mag_x,mag_y,mag_z
65139.6042,-2.28,-24.42,-0.9
65139.6242,-2.4,-23.88,-0.78
65139.6442,-2.52,-24.18,-1.08
65139.6642,-2.58,-24.12,-1.26
65139.6842,-2.16,-23.82,-1.26
65139.7042,-2.16,-24.12,-1.38
65139.7242,-2.04,-23.88,-0.84
65139.7442,-1.92,-23.7,-0.9
65139.7652,-1.98,-23.82,-1.08
65139.7852,-1.92,-23.64,-0.84
65139.8062,-1.92,-23.64,-1.2
65139.8272,-1.56,-24.06,-0.9
65139.8472,-1.26,-24.06,-0.9
65139.8672,-1.08,-24.24,-1.2
65139.8872,-1.2,-24.24,-0.96
65139.9072,-1.68,-24.24,-1.44
65139.9272,-1.86,-24.54,-1.5
65139.9472,-2.28,-24.36,-1.62
65139.967,-2.52,-24.48,-1.8
65139.9872,-2.22,-24.3,-1.86
65140.0072,-2.22,-24.18,-1.8
65140.0272,-1.86,-24.36,-1.8
65140.0472,-1.56,-24.3,-1.38
65140.0682,-1.5,-24.3,-0.9
65140.0882,-1.5,-24.3,-0.9
65140.1082,-1.68,-24.3,-0.66
65140.1282,-1.92,-24.54,-0.84
65140.1482,-2.04,-24.54,-0.78
65140.1682,-1.92,-24.54,-0.66
65140.1882,-1.56,-24.42,-0.48
65140.2082,-1.38,-24.06,-0.54
65140.2282,-1.38,-24,-0.48
65140.2482,-1.32,-23.94,-0.42
65140.2682,-1.62,-23.82,-0.66
65140.2882,-1.68,-23.94,-0.72
65140.3092,-1.68,-23.76,-0.54
65140.3292,-1.74,-23.52,-0.42
65140.3492,-1.74,-23.82,-0.24
65140.3692,-1.68,-23.82,0
65140.3902,-1.56,-23.82,-0.18
65140.4102,-1.44,-23.94,-0.18
65140.4302,-1.38,-23.88,-0.18
65140.4502,-1.26,-24.12,0.06
65140.4702,-1.5,-24.18,0.18
65140.4902,-1.56,-24.18,0.06
65140.5102,-1.26,-24.18,0.18
65140.5302,-1.14,-23.94,-0.54
65140.5512,-0.84,-24.06,-0.36
65140.5712,-0.6,-24.24,-0.36
65140.5912,-0.84,-24.12,-0.24
65140.6112,-1.02,-24.06,0.24
65140.6312,-1.02,-23.94,0.24
65140.6512,-1.2,-23.7,-0.12
65140.6712,-1.32,-23.7,-0.06
65140.6922,-1.32,-23.82,-0.3
65140.7122,-1.56,-23.88,-0.48
65140.7322,-1.62,-24.12,0
65140.7522,-1.5,-24.3,0
65140.7722,-1.32,-24.54,-0.06
65140.7922,-0.78,-24.42,-0.18
65140.8122,-0.84,-24.24,-0.12
65140.8322,-0.6,-24.42,-0.06
65140.8522,-0.6,-24.18,0.48
65140.8722,-0.96,-24.06,0.6
65140.8922,-0.84,-24,0.48
65140.9122,-1.32,-23.82,0.42
65140.9322,-1.5,-23.82,0.42
65140.9522,-1.5,-23.94,0.36
65140.9722,-1.5,-24.12,0.18
65140.9921,-1.44,-23.82,0.06
65141.0122,-1.2,-23.94,0.18
65141.0322,-1.14,-23.88,0.06
65141.0522,-1.38,-23.46,0.24
65141.0722,-1.32,-23.46,0.54
65141.0932,-1.32,-23.22,0.24
65141.1132,-1.44,-23.28,0.66
65141.1332,-0.9,-23.46,0.66
65141.1532,-0.84,-23.82,0.36
65141.1732,-0.78,-23.76,0.36
65141.1932,-0.84,-23.52,0.12
65141.2132,-1.44,-23.76,0.48
65141.2332,-1.5,-23.34,0.66
65141.2532,-1.56,-23.58,0.66
65141.2732,-1.44,-23.7,1.02
65141.2932,-1.14,-23.52,0.48
65141.3132,-1.26,-23.94,0.66
65141.3332,-1.26,-23.82,0.96
65141.3532,-1.32,-23.94,1.26
65141.3732,-1.32,-24.06,1.8
65141.3942,-0.9,-23.76,1.8
65141.4141,-0.96,-23.82,1.5
65141.4342,-1.02,-23.64,0.66
65141.4542,-1.02,-23.52,0.06
65141.4752,-0.84,-23.58,-0.3
65141.4952,-0.84,-23.34,0.06
65141.5152,-0.48,-23.16,0.3
65141.5352,-0.48,-23.46,0.54
65141.5552,-0.84,-23.52,0.3
65141.5752,-0.9,-23.82,-0.06
65141.5952,-1.02,-24,-0.06
65141.6152,-0.96,-23.58,0.18
65141.6352,-0.9,-23.34,0.66
65141.6552,-0.72,-23.28,1.02
65141.6752,-1.02,-23.04,1.02
65141.6962,-1.08,-23.28,0.6
65141.7162,-1.2,-23.52,0.36
65141.7362,-1.44,-23.52,0.12
65141.7562,-1.08,-23.52,0.12
65141.7762,-1.02,-23.82,-0.06
65141.7962,-1.08,-23.94,0.12
65141.8162,-0.78,-23.82,0.18
65141.8362,-1.02,-24.3,-0.12
65141.8572,-0.6,-23.88,0.42
65141.8772,-0.3,-23.64,0.54
65141.8972,-0.3,-23.4,0.6
65141.917,-0.48,-22.68,0.96
65141.9372,-0.9,-22.74,0.96
65141.9582,-1.14,-23.34,0.6
65141.9782,-1.26,-23.82,0.36
65141.9992,-1.2,-24.54,-0.24
65142.0192,-1.26,-24.42,-0.24
65142.0392,-1.32,-23.82,-0.06
65142.0592,-1.5,-23.64,0
65142.0792,-1.26,-23.46,0.6
65142.0992,-0.9,-23.76,0.24
65142.1202,-0.84,-24,0.36
65142.1402,-0.66,-24.3,0.24
65142.1612,-0.9,-24.42,-0.06
65142.1812,-1.08,-23.88,0.06
65142.2012,-0.96,-24,0.12
65142.2212,-1.08,-23.94,0.12
65142.2412,-0.9,-23.52,0
65142.2612,-1.2,-23.94,0.12
65142.2822,-1.14,-23.7,-0.36
65142.3022,-1.26,-23.82,-0.18
65142.3222,-1.26,-23.88,-0.36
65142.3432,-1.14,-23.88,-0.36
65142.3642,-1.38,-23.88,-0.18
65142.3852,-1.32,-23.4,-0.24
65142.4062,-1.08,-23.58,0.12
65142.4272,-1.5,-23.58,0.06
65142.4472,-1.5,-23.64,0.12
65142.4882,-1.62,-24.06,-0.06
65142.5082,-2.46,-23.94,-0.18
65142.5282,-2.34,-23.82,-0.24
65142.5481,-2.58,-23.76,-0.12
65142.5682,-2.88,-23.46,-0.24
65142.5882,-2.64,-23.52,-0.12
65142.6082,-2.76,-23.34,-0.06
65142.6282,-2.76,-23.52,-0.66
65142.6482,-2.7,-23.82,-0.48
65142.6692,-2.88,-24.06,-0.48
65142.6892,-2.82,-24.54,-0.6
65142.7092,-2.94,-24.24,-0.78
65142.7292,-2.94,-24,-0.78
65142.7492,-2.76,-23.76,-0.96
65142.7692,-2.76,-23.16,-0.9
65142.7892,-2.58,-23.34,-0.54
65142.8092,-2.88,-23.58,-0.36
65142.8292,-3.06,-23.22,-0.18
65142.8512,-3.12,-23.46,-0.12
65142.8712,-3.3,-23.46,-0.3
65142.8912,-2.82,-23.16,-0.36
65142.9112,-2.82,-23.52,-0.18
65142.9312,-2.76,-23.7,-0.18
65142.9512,-2.46,-23.82,0.12
65142.9712,-2.1,-24.18,-0.24
65142.9912,-1.68,-24.3,-0.6
65143.0112,-1.44,-24.24,-0.96
65143.0332,-1.68,-24.12,-0.84
65143.0542,-1.86,-23.88,-0.6
65143.0742,-1.56,-23.82,-0.48
65143.0942,-1.68,-24.12,-0.36
65143.1142,-1.5,-23.76,-0.3
65143.1341,-1.5,-24,-0.06
65143.1552,-1.74,-24.42,-0.18
65143.1752,-1.68,-24.06,-0.54
65143.1952,-1.56,-24.24,-0.9
65143.2152,-1.62,-23.94,-1.2
65143.2352,-1.86,-23.52,-1.08
65143.2562,-1.8,-23.7,-0.6
65143.2762,-1.92,-23.82,-0.3
65143.2961,-1.92,-24.06,-0.06
65143.3162,-1.74,-24.12,0.12
65143.3362,-1.62,-24.06,0
65143.3562,-1.8,-24.3,-0.12
65143.3772,-1.68,-24.12,0.12
65143.3972,-1.8,-23.88,0.12
65143.4172,-2.1,-23.28,0.78
65143.4382,-2.04,-23.16,1.02
65143.4582,-2.28,-23.22,0.42
65143.4782,-2.16,-23.4,0.36
65143.4982,-1.86,-23.52,-0.12
65143.5182,-1.92,-23.52,-0.54
65143.5382,-1.8,-23.64,-0.12
65143.5582,-1.68,-23.46,-0.42
65143.5782,-1.8,-23.88,-0.36
65143.5982,-1.92,-23.94,-0.24
65143.6182,-2.16,-23.88,-0.42
65143.6382,-1.92,-24.06,-0.24
65143.6582,-1.74,-23.58,-0.12
65143.6782,-1.56,-23.52,-0.24
65143.6982,-1.26,-23.16,0
65143.7181,-1.5,-23.34,-0.3
65143.7382,-1.38,-23.7,-0.36
65143.7582,-1.32,-23.88,0
65143.7782,-1.14,-24.54,-0.18
65143.7982,-1.56,-24.84,0.18
65143.8192,-1.74,-25.08,0.12
65143.8392,-1.62,-24.84,-0.06
65143.8592,-1.8,-24.48,-0.48
65143.8792,-1.68,-24.06,-0.66
65143.8992,-1.44,-23.82,-0.9
65143.9202,-1.68,-23.7,-0.9
65143.9402,-1.86,-23.82,-0.78
65143.9612,-1.68,-24.3,-0.6
65143.9812,-2.28,-24.24,-0.3
65144.0012,-2.16,-24.3,-0.42
65144.0212,-2.22,-24.36,-0.48
65144.0412,-2.34,-24.06,-0.72
65144.0612,-2.16,-24.12,-0.9
65144.0822,-2.04,-24.06,-1.02
65144.1022,-1.86,-23.82,-0.84
65144.1232,-1.68,-23.82,-0.84
65144.1432,-1.62,-23.64,-0.84
65144.1632,-1.98,-24.06,-0.96
65144.1832,-2.16,-24,-0.48
65144.2032,-2.4,-23.7,0
65144.2232,-2.16,-23.52,-0.18
65144.2432,-2.1,-23.22,0.06
65144.2632,-1.8,-23.22,-0.6
65144.283,-1.98,-23.22,-0.9
65144.3032,-2.22,-23.58,-0.9
65144.3252,-2.1,-23.7,-0.72
65144.3452,-1.8,-24,-0.48
65144.3652,-1.56,-24.12,-0.84
65144.3851,-1.56,-24.24,-0.96
65144.4051,-1.56,-23.94,-1.26
65144.4252,-2.04,-23.82,-1.14
65144.4452,-2.22,-23.58,-1.08
65144.4652,-1.86,-23.58,-0.9
65144.485,-1.98,-24.06,-1.14
65144.5052,-1.98,-24.12,-1.32
65144.5262,-2.16,-24.12,-0.96
65144.5462,-2.88,-24.06,-0.84
65144.5662,-3.54,-23.82,-0.42
65144.5862,-3.6,-23.82,-0.06
65144.6062,-3.3,-23.82,-0.36
65144.6262,-3.06,-24,-0.72
65144.6462,-2.58,-23.94,-0.72
65144.6662,-2.58,-23.94,-0.9
65144.6872,-2.7,-23.94,-1.2
65144.7072,-2.88,-23.76,-0.66
65144.7272,-2.88,-23.76,-0.78
65144.7472,-2.58,-23.52,-0.84
65144.7672,-2.52,-23.58,-0.54
65144.7882,-2.58,-23.82,-0.66
65144.8082,-2.76,-23.76,-0.78
65144.8282,-3.24,-23.7,-0.9
65144.8482,-3.12,-23.76,-0.72
65144.8692,-2.82,-23.52,-0.78
65144.8892,-2.7,-23.52,-0.6
65144.9092,-2.4,-23.64,-0.6
65144.9292,-2.46,-23.7,-0.78
65144.9492,-2.52,-23.94,-1.14
65144.9692,-2.4,-23.94,-1.8
65144.9892,-2.4,-23.94,-1.56
65145.0092,-2.52,-23.88,-1.38
65145.0292,-2.64,-23.82,-0.96
65145.0492,-2.7,-23.88,-0.54
65145.0692,-2.94,-23.82,-0.78
65145.0892,-2.58,-24,-1.14
65145.1092,-2.4,-23.94,-1.44
65145.1292,-2.22,-24,-0.9
65145.1492,-2.28,-24.42,-0.84
65145.1692,-2.4,-24.12,-0.36
65145.1892,-2.52,-24.12,-0.12
65145.2092,-2.4,-23.88,-0.42
65145.2302,-2.16,-23.52,-0.6
65145.2512,-2.16,-23.76,-0.9
65145.2722,-1.86,-23.82,-0.84
65145.2922,-1.98,-24,-0.84
65145.3122,-1.98,-23.88,-0.78
65145.3322,-1.86,-24.24,-0.84
65145.3522,-2.16,-24.18,-1.08
65145.3732,-1.98,-24.12,-1.32
65145.3932,-2.28,-24.3,-1.2
65145.4132,-2.16,-23.88,-1.2
65145.4332,-1.74,-23.88,-1.2
65145.4532,-1.98,-23.88,-0.84
65145.4731,-1.68,-23.88,-0.24
65145.4932,-1.98,-24.12,-0.24
65145.5132,-2.4,-24.24,0
65145.5332,-2.16,-24.3,-0.18
65145.5542,-2.34,-24.24,-1.08
65145.5742,-2.22,-23.82,-1.2
65145.5942,-2.04,-23.52,-1.68
65145.6142,-2.28,-23.22,-1.74
65145.6342,-2.04,-22.86,-1.56
65145.6542,-2.16,-23.22,-1.08
65145.6752,-2.34,-23.22,-0.84
65145.6952,-2.16,-23.88,-0.48
65145.7152,-2.4,-24.24,-0.36
65145.7352,-2.4,-24.06,-0.54
65145.7562,-1.98,-24.24,-0.78
65145.7762,-1.86,-23.76,-1.2
65145.7962,-1.86,-23.64,-1.02
65145.8162,-1.92,-24.06,-1.02
65145.8362,-1.86,-24,-0.96
65145.8562,-1.92,-24.3,-0.9
65145.8762,-1.92,-24.54,-1.08
65145.8962,-1.8,-23.94,-1.2
65145.9162,-1.98,-23.64,-0.84
65145.9371,-1.86,-23.76,-0.84
65145.9572,-1.74,-23.82,-0.84
65145.9772,-1.62,-24.12,-0.96
65145.9972,-1.68,-24.24,-1.08
65146.0172,-1.98,-23.7,-1.08
65146.0372,-1.98,-23.52,-1.26
65146.0582,-1.86,-23.46,-1.08
65146.0782,-1.56,-23.76,-1.2
65146.0982,-1.38,-24.24,-1.68
65146.1182,-1.32,-24.42,-1.68
65146.1382,-1.38,-24.48,-1.92
65146.1582,-1.38,-24.24,-2.1
65146.1782,-1.38,-23.82,-1.98
65146.1982,-1.32,-23.4,-2.22
65146.2192,-1.56,-23.4,-2.16
65146.2392,-1.92,-23.52,-1.98
65146.2592,-2.28,-23.82,-1.74
65146.2802,-2.34,-24,-1.68
65146.3002,-2.22,-23.88,-2.4
65146.3202,-2.04,-23.94,-2.52
65146.3402,-1.56,-23.7,-2.7
65146.3602,-1.5,-23.76,-2.58
65146.3802,-1.32,-23.64,-2.1
65146.4002,-1.32,-23.64,-2.22
65146.4212,-1.5,-23.46,-1.98
65146.4422,-1.98,-23.22,-1.62
65146.4622,-2.22,-22.98,-1.86
65146.4822,-2.46,-22.68,-1.26
65146.5022,-2.7,-22.74,-1.32
65146.5222,-2.52,-22.92,-1.26
65146.5422,-2.76,-23.22,-0.36
65146.5622,-2.58,-23.22,-0.36
65146.5822,-2.28,-23.46,-0.48
65146.6022,-1.92,-23.7,-1.08
65146.6222,-1.68,-23.58,-1.68
65146.6422,-1.56,-23.64,-1.8
65146.6622,-1.92,-23.4,-1.86
65146.6821,-2.1,-23.4,-1.68
65146.7032,-2.1,-23.82,-1.86
65146.7242,-1.98,-23.76,-1.98
65146.7442,-1.38,-23.94,-1.74
65146.7641,-1.56,-23.88,-1.68
65146.7842,-1.86,-23.58,-1.44
65146.8042,-1.92,-23.58,-1.56
65146.8242,-2.58,-23.46,-1.56
65146.8452,-2.52,-23.34,-0.9
65146.8662,-2.52,-23.34,-1.2
65146.8862,-2.64,-23.52,-1.26
65146.9062,-2.4,-23.58,-1.26
65146.9262,-2.4,-23.64,-1.86
65146.9462,-2.16,-23.58,-1.56
65146.9662,-1.92,-23.7,-1.86
65146.9862,-1.8,-23.7,-2.1
65147.0072,-1.5,-23.94,-2.22
65147.0272,-1.56,-23.58,-2.22
65147.0472,-1.8,-23.94,-1.68
65147.0672,-1.8,-24.06,-1.2
65147.0872,-2.22,-23.94,-0.96
65147.1072,-2.28,-24.18,-1.08
65147.1272,-2.4,-23.88,-1.32
65147.1472,-2.4,-23.58,-1.62
65147.1672,-1.98,-23.4,-1.62
65147.1872,-1.8,-23.34,-1.74
65147.2072,-1.62,-23.28,-1.5
65147.2272,-1.92,-23.4,-1.44
65147.2472,-2.22,-23.58,-1.68
65147.2672,-2.4,-23.94,-1.38
65147.2872,-2.52,-23.94,-1.62
65147.3072,-2.58,-24.12,-1.86
65147.3272,-2.64,-24.06,-1.98
65147.3472,-2.34,-23.94,-1.74
65147.3672,-2.28,-23.88,-1.8
65147.3872,-1.98,-23.64,-1.56
65147.4072,-1.98,-24.12,-1.08
65147.4272,-2.22,-24.06,-1.68
65147.4472,-2.34,-24.42,-1.26
65147.4672,-2.28,-24.42,-1.5
65147.4872,-2.16,-24.3,-1.56
65147.5071,-2.16,-24.18,-1.56
65147.5272,-2.04,-24.06,-1.86
65147.5472,-2.16,-24.24,-1.62
65147.5672,-2.04,-24.12,-2.16
65147.5872,-1.86,-24.06,-1.8
65147.6072,-2.1,-23.82,-1.86
65147.6272,-2.04,-23.76,-1.74
65147.6472,-2.04,-23.64,-1.38
65147.6672,-2.1,-23.82,-1.38
65147.6872,-1.62,-23.76,-1.5
65147.7072,-1.2,-24,-1.86
65147.7272,-1.32,-23.7,-1.68
65147.7472,-1.5,-23.76,-1.56
65147.7672,-1.98,-24.18,-1.14
65147.7872,-2.28,-24.06,-1.02
65147.8072,-2.1,-24.3,-1.14
65147.827,-1.86,-24.42,-1.44
65147.8472,-1.68,-24.18,-2.04
65147.8672,-1.68,-24.3,-1.92
65147.8872,-1.92,-23.94,-1.98
65147.9072,-2.16,-23.88,-2.04
65147.9282,-1.92,-23.82,-1.8
65147.9492,-1.68,-23.52,-1.8
65147.9692,-1.5,-23.94,-2.1
65147.9892,-1.38,-23.7,-1.8
65148.0091,-1.5,-23.7,-1.56
65148.0292,-1.92,-23.94,-1.2
65148.0492,-1.92,-24,-0.84
65148.0692,-1.86,-24.12,-0.9
65148.0892,-1.86,-23.7,-0.72
65148.1092,-1.56,-23.64,-0.96
65148.1292,-1.44,-23.76,-1.14
65148.1502,-1.44,-24.06,-1.32
65148.1702,-1.26,-24.36,-1.08
65148.1902,-1.26,-24.06,-1.08
65148.2102,-1.38,-23.94,-1.02
65148.2302,-1.2,-23.88,-0.96
65148.2502,-1.26,-24.06,-1.44
65148.2702,-1.44,-24.3,-1.44
65148.2912,-1.38,-24.24,-1.38
65148.3111,-1.74,-23.88,-1.02
65148.3312,-1.68,-23.82,-0.72
65148.3512,-1.5,-23.82,-0.06
65148.3712,-1.2,-23.82,0
65148.3912,-1.08,-24.24,-0.36
65148.4112,-1.14,-23.94,-0.24
65148.4312,-1.5,-24.06,-0.48
65148.4512,-1.98,-24.24,-0.3
65148.4712,-2.04,-24.24,-0.12
65148.4911,-2.1,-24.12,-0.36
65148.5112,-1.62,-24.3,-0.48
65148.5312,-1.56,-24.12,-0.3
65148.5512,-1.5,-24.12,-0.66
65148.5712,-1.8,-24.3,-1.02
65148.5912,-2.1,-24.24,-1.26
65148.6112,-2.1,-24.6,-1.8
65148.6312,-2.16,-24.54,-1.38
65148.6512,-1.86,-24.72,-1.62
65148.6712,-1.92,-24.12,-1.68
65148.6912,-1.74,-23.52,-1.26
65148.7112,-2.1,-23.52,-1.56
65148.7312,-2.52,-23.52,-1.02
65148.7512,-2.52,-23.94,-1.14
65148.7712,-2.64,-24.06,-1.5
65148.7912,-2.4,-24.12,-1.56
65148.8112,-2.04,-23.94,-1.74
65148.8312,-1.98,-23.52,-1.68
65148.8512,-2.58,-23.7,-1.44
65148.8712,-2.64,-23.7,-1.68
65148.8912,-2.88,-24.12,-2.04
65148.9112,-3.18,-24.3,-2.04
65148.9312,-2.64,-24.12,-2.34
65148.9512,-2.64,-23.82,-1.92
65148.9712,-2.58,-23.52,-1.8
65148.9912,-2.82,-23.16,-2.1
65149.0112,-3.12,-23.4,-2.16
65149.0312,-3.24,-23.58,-2.28
65149.0512,-3.3,-23.4,-2.28
65149.0712,-3.24,-23.7,-1.92
65149.0912,-3,-23.58,-1.98
65149.1112,-3.12,-23.4,-2.28
65149.1312,-2.76,-23.7,-2.16
65149.1512,-2.34,-24.12,-2.1
65149.1722,-2.7,-24.3,-1.86
65149.1922,-2.22,-24.24,-1.56
65149.2122,-2.64,-23.82,-1.26
65149.2322,-2.7,-23.88,-1.8
65149.2522,-2.16,-23.52,-1.62
65149.2732,-2.4,-23.4,-1.5
65149.2932,-1.92,-23.46,-1.62
65149.3132,-1.98,-23.04,-1.14
65149.3332,-2.1,-23.04,-1.26
65149.3532,-2.22,-23.16,-1.2
65149.3732,-2.46,-23.52,-1.38
65149.3932,-2.22,-24.18,-1.14
65149.4132,-2.28,-24.54,-0.78
65149.4332,-2.04,-24.84,-0.9
65149.4532,-1.8,-24.48,-0.6
65149.4732,-1.86,-24,-0.6
65149.4932,-1.86,-23.7,-0.42
65149.5132,-1.86,-23.46,-0.48
65149.5332,-1.8,-23.82,-0.48
65149.5532,-1.56,-23.82,-0.3
65149.5732,-1.38,-23.88,-0.66
65149.5932,-1.32,-23.52,-0.6
65149.6132,-1.38,-23.34,-0.72
65149.6332,-1.8,-23.16,-0.9
65149.6532,-2.16,-23.16,-0.6
65149.6742,-2.1,-23.58,-0.24
65149.6942,-2.4,-23.76,-0.12
65149.7152,-2.28,-24,-0.18
65149.7352,-2.04,-24.06,-0.36
65149.7562,-2.22,-24,-0.48
65149.7762,-1.8,-23.64,-0.48
65149.7962,-1.68,-23.58,-0.54
65149.8162,-1.86,-23.4,-0.36
65149.8362,-1.62,-23.34,-0.78
65149.8562,-1.92,-23.58,-0.96
65149.8762,-1.8,-23.28,-1.02
65149.8971,-1.62,-23.52,-1.14
65149.9172,-1.38,-23.64,-0.42
65149.9372,-1.32,-23.16,-0.24
65149.9572,-1.38,-23.34,0.18
65149.9772,-1.44,-23.22,0.54
65149.9972,-1.44,-23.22,0.12
65150.0172,-1.8,-23.7,0.24
65150.0372,-1.68,-23.76,0.12
65150.0572,-1.68,-23.82,-0.18
65150.0772,-1.86,-23.52,0.06
65150.0972,-1.68,-23.22,-0.06
65150.117,-1.68,-23.16,-0.24
65150.1372,-1.68,-23.04,-0.18
65150.1572,-1.5,-23.22,-0.18
65150.1772,-1.5,-23.64,-0.3
65150.1972,-1.74,-23.94,-0.24
65150.2172,-1.62,-23.88,-0.24
65150.2372,-1.74,-23.88,-0.66
65150.2582,-1.98,-23.7,-0.36
65150.2782,-2.04,-23.52,-0.18
65150.2982,-2.22,-23.64,-0.18
65150.3182,-1.98,-23.88,0.12
65150.3382,-1.86,-23.7,0.12
65150.3582,-1.56,-23.58,0.12
65150.3782,-1.44,-23.58,0
65150.3992,-2.16,-23.16,0.18
65150.4192,-2.1,-23.1,0
65150.4392,-2.16,-23.04,0
65150.459,-2.52,-22.86,0.42
65150.4792,-2.52,-23.04,0.42
65150.4992,-2.46,-23.28,0.42
65150.5192,-2.64,-23.52,0.6
65150.5392,-2.7,-23.52,0.66
65150.5592,-2.52,-23.82,0.66
65150.5792,-2.88,-23.82,0.6
65150.5992,-2.88,-23.7,0.42
65150.6192,-2.88,-23.82,0.3
65150.6392,-2.94,-23.4,0.6
65150.6592,-2.22,-23.34,0.84
65150.6792,-2.16,-23.4,0.78
65150.6992,-1.98,-23.4,0.48
65150.7192,-2.16,-23.94,-0.06
65150.7392,-2.28,-23.7,0.06
65150.7592,-2.46,-23.52,0.24
65150.7792,-2.76,-23.58,0.36
65150.7992,-2.46,-22.86,0.9
65150.8191,-3,-23.22,0.78
65150.8392,-3.18,-23.4,0.96
65150.8591,-3,-23.34,0.96
65150.8792,-3.3,-23.4,0.66
65150.8992,-3.24,-23.04,0.9
65150.9192,-3.12,-22.8,0.36
65150.9391,-3.24,-22.92,0.3
65150.9592,-3,-23.04,0.24
65150.9792,-3,-23.34,-0.18
65151.0002,-2.64,-23.64,0
65151.0212,-1.98,-23.58,0.12
65151.0412,-1.92,-23.58,0.12
65151.0612,-1.68,-23.82,0.18
65151.0812,-1.8,-23.88,0.36
65151.1012,-1.86,-24.3,0.12
65151.1222,-1.56,-24.48,0.18
65151.1422,-1.32,-24.12,0.48
65151.1632,-1.44,-24,0.36
65151.1832,-1.5,-23.76,0.54
65151.2042,-1.56,-23.28,0.48
65151.2242,-1.44,-22.92,0.48
65151.2442,-1.26,-23.04,0.24
65151.2642,-1.44,-23.22,0.24
65151.2842,-1.44,-23.58,0.24
65151.3042,-1.38,-24.18,0.12
65151.3252,-1.5,-23.94,0.6
65151.3462,-1.32,-24,0.36
65151.3662,-1.68,-24.12,0.12
65151.3862,-2.22,-24.18,0
65151.4062,-2.28,-24.24,-0.48
65151.4262,-2.58,-23.94,-0.24
65151.4462,-2.4,-23.7,0.18
65151.4662,-2.1,-23.22,0.48
65151.4862,-1.98,-23.28,0.84
65151.5062,-2.04,-23.46,0.42
65151.5271,-2.1,-23.82,0.24
65151.5472,-2.16,-23.94,-0.06
65151.5672,-2.16,-24.36,-0.3
65151.5872,-1.86,-24.36,0.06
65151.6072,-1.56,-24.12,-0.18
65151.6282,-1.56,-24.24,-0.36
65151.6482,-1.5,-24.12,-0.3
65151.6682,-1.38,-23.82,-0.3
65151.6882,-1.26,-23.82,-0.12
65151.7082,-1.38,-23.94,-0.24
65151.7282,-1.74,-23.7,-0.42
65151.7482,-1.74,-23.58,-0.72
65151.7682,-1.68,-23.64,-0.72
65151.7882,-1.5,-23.76,-0.42
65151.8092,-1.32,-23.52,0
65151.8292,-1.62,-23.58,0.42
65151.8492,-1.92,-23.64,0.42
65151.8702,-1.86,-23.58,1.14
65151.8902,-1.86,-24,0.9
65151.9102,-1.68,-23.94,1.14
65151.9302,-1.56,-23.82,1.32
65151.9502,-1.98,-23.88,0.6
65151.9702,-1.98,-23.94,0.42
65151.9902,-2.1,-23.94,-0.18
65152.0102,-2.28,-24.12,-0.36
65152.0302,-1.56,-24.24,-0.06
65152.0502,-1.32,-23.82,0.06
65152.0702,-0.9,-24,0.12
65152.0902,-0.96,-23.82,0.42
65152.1102,-1.56,-23.82,0.18
65152.1302,-1.68,-23.82,0.18
65152.1502,-1.86,-23.7,0.54
65152.1702,-1.44,-23.52,0.48
65152.1902,-1.02,-23.34,0.54
65152.2102,-1.2,-23.4,0.72
65152.2312,-1.08,-23.64,0.54
65152.2512,-1.5,-23.76,0.36
65152.2712,-1.56,-23.94,0.6
65152.2912,-1.5,-23.88,0.48
65152.3112,-1.56,-24.12,0.42
65152.3312,-1.5,-24.3,0.18
65152.3512,-1.26,-24.06,0
65152.3722,-1.32,-24.3,-0.3
65152.3922,-1.38,-24.06,-0.36
65152.4122,-1.56,-23.82,0.24
65152.4322,-1.62,-23.82,0.36
65152.4522,-1.5,-23.58,0.54
65152.4732,-1.68,-23.46,0.66
65152.4932,-1.68,-23.7,0.3
65152.5132,-2.1,-23.94,-0.18
65152.5332,-2.52,-23.94,-0.3
65152.553,-2.22,-23.94,-0.42
65152.5732,-1.92,-23.88,-0.66
65152.5932,-1.8,-23.7,-0.36
65152.6132,-1.44,-24,-0.18
65152.6332,-1.68,-24.12,-0.12
65152.6532,-1.74,-24.12,0.3
65152.6732,-1.68,-24.24,0.18
65152.6942,-1.98,-24.3,-0.18
65152.7142,-1.8,-24,0
65152.7342,-1.62,-24.18,-0.36
65152.7542,-1.8,-24.12,-0.12
65152.7742,-1.38,-23.88,0.24
65152.7942,-1.26,-24,0.24
65152.8142,-1.5,-23.88,0.36
65152.8352,-1.26,-23.76,0.42
65152.8552,-1.26,-23.4,0.54
65152.8752,-1.68,-23.34,0.36
65152.8952,-1.92,-23.1,0.42
65152.9152,-2.22,-23.16,0.42
65152.9352,-2.28,-23.34,0.42
65152.9552,-2.1,-23.46,0.72
65152.9762,-2.16,-23.76,0.96
65152.9962,-2.1,-23.7,0.9
65153.0162,-2.4,-24,0.78
65153.0362,-2.4,-24,0.48
65153.0562,-1.86,-24.24,0.06
65153.0762,-1.74,-24.36,-0.18
65153.0972,-1.38,-24.12,-0.48
65153.1172,-1.38,-24.3,-0.36
65153.1372,-1.5,-23.88,-0.48
65153.1572,-1.38,-23.52,-0.3
65153.1772,-1.2,-23.64,-0.06
65153.1972,-1.02,-23.7,-0.3
65153.2172,-1.14,-23.7,0.12
65153.2372,-1.44,-24.24,0.06
65153.2582,-1.68,-24.36,-0.18
65153.2782,-1.86,-24.48,0.24
65153.2992,-2.46,-24.36,0.42
